Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/03/30,0,7,1,2308,2823,5572,8873,5914,11536,6684,15667,9387,15180,6017,5831,8915,11809,10668,20219,3,0,410,591,1173,2424,1690,4164,2378,6073,3404,5138,2984,3017,4583,6463,9706,18399,85414,69730,12561,2855,49418,9,3,15,3,0
2021/03/29,0,6,1,2241,2768,5469,8760,5804,11387,6516,15437,9151,14925,5656,5456,6959,9273,10442,19789,3,0,402,588,1162,2413,1676,4152,2352,6046,3374,5082,2914,2949,4460,6357,9498,18059,79285,68757,11753,2715,48985,9,3,14,3,0
2021/03/28,0,6,1,2219,2755,5425,8699,5729,11309,6428,15351,9033,14805,5530,5303,6310,8333,10375,19671,3,0,392,580,1146,2397,1649,4125,2305,5985,3318,4991,2830,2869,4344,6211,9422,17918,76968,68287,11494,2189,48803,5,3,14,1,0
2021/03/27,0,6,1,2218,2748,5416,8693,5725,11294,6413,15329,9022,14792,5502,5276,6299,8330,10375,19669,3,0,392,580,1144,2396,1648,4120,2301,5982,3309,4984,2824,2866,4328,6186,9340,17769,76859,67975,11494,2188,48738,5,3,14,1,0
2021/03/26,0,6,1,2201,2727,5379,8655,5686,11243,6335,15258,8871,14641,5335,5126,6128,8148,10372,19660,3,0,388,572,1136,2383,1632,4091,2273,5946,3275,4930,2763,2802,4139,5926,8620,16570,76509,65290,10654,2150,48594,5,3,12,1,0
2021/03/25,0,6,0,2084,2647,5200,8438,5484,10965,6128,14954,8629,14352,5171,4973,6031,8026,10369,19652,3,0,379,557,1115,2357,1609,4061,2227,5888,3200,4851,2664,2695,3761,5430,7455,14797,76046,61113,9697,1929,47352,4,2,12,1,0
2021/03/24,0,6,0,1999,2599,5049,8277,5322,10771,5962,14715,8422,14121,5030,4814,5916,7908,10363,19641,3,0,375,545,1102,2329,1576,4006,2168,5822,3111,4750,2527,2581,3327,4808,6028,12531,75662,56004,8533,1578,46706,4,2,12,1,0
2021/03/23,0,6,0,1923,2547,4936,8154,5221,10628,5840,14522,8303,13951,4947,4727,5848,7848,10356,19623,3,0,364,519,1082,2294,1543,3948,2124,5732,3029,4658,2438,2487,2874,4163,4072,9241,75267,49136,7779,1429,46320,3,2,12,1,0
2021/03/22,0,6,0,1861,2483,4798,8019,5085,10451,5679,14290,8111,13738,4839,4612,5778,7740,10339,19583,2,0,337,502,1054,2256,1498,3874,2058,5621,2927,4506,2321,2334,2340,3462,1467,4968,74763,40335,6741,1188,45895,1,2,11,1,0
2021/03/21,0,6,0,1859,2477,4787,8006,5070,10440,5663,14272,8081,13713,4817,4597,5761,7727,10334,19582,2,0,336,502,1049,2242,1489,3845,2040,5583,2901,4456,2280,2285,2298,3421,1450,4922,74738,40193,6688,904,45753,1,2,11,1,0
2021/03/20,0,6,0,1859,2477,4785,8005,5069,10438,5662,14271,8073,13707,4815,4594,5753,7718,10334,19582,2,0,336,501,1049,2242,1489,3845,2040,5583,2899,4455,2279,2282,2298,3421,1449,4922,74723,40189,6686,899,45726,1,2,11,1,0
2021/03/19,0,6,0,1805,2233,4276,6724,4662,9455,5392,13711,7851,13304,4688,4494,5682,7651,10333,19582,2,0,335,501,1049,2242,1489,3844,2039,5582,2898,4455,2277,2280,2292,3414,1447,4919,74659,40169,6672,892,40505,1,2,11,1,0
2021/03/18,0,6,0,1749,1979,3860,5666,4133,8079,4575,11170,6490,9968,4318,4192,5475,7427,10312,19543,2,0,334,498,1042,2229,1480,3819,2012,5544,2873,4431,2256,2264,2267,3385,1442,4909,74219,39975,6607,808,28104,1,2,10,1,0
2021/03/17,0,6,0,1743,1970,3848,5639,4116,8049,4551,11104,6439,9893,4278,4145,5431,7381,10304,19515,1,0,331,497,1038,2221,1474,3810,2005,5529,2863,4404,2229,2235,2245,3370,1435,4893,73948,39817,6541,759,27911,1,2,10,1,0
2021/03/16,0,6,0,1718,1937,3788,5556,4045,7943,4424,10942,6231,9695,4053,3955,5288,7222,10297,19491,1,0,328,493,1037,2202,1469,3797,1996,5513,2854,4384,2219,2220,2232,3340,1426,4862,73633,39640,5262,729,27684,1,2,10,1,0
2021/03/15,0,6,0,1708,1916,3764,5519,4019,7905,4373,10873,6151,9609,3966,3888,5231,7160,10288,19464,1,0,325,489,1028,2186,1461,3791,1980,5477,2836,4356,2204,2188,2207,3275,1415,4823,73398,39419,4894,621,27538,1,0,10,1,0
2021/03/14,0,6,0,1702,1906,3756,5509,4014,7888,4364,10842,6142,9586,3958,3877,5225,7152,10287,19462,1,0,325,489,1026,2186,1456,3788,1976,5475,2818,4350,2198,2185,2196,3264,1410,4821,73362,39410,4877,552,27427,1,0,10,1,0
2021/03/13,0,6,0,1698,1900,3741,5485,4007,7877,4344,10831,6127,9570,3955,3874,5222,7149,10287,19462,1,0,325,489,1026,2185,1456,3788,1976,5474,2818,4349,2197,2184,2196,3262,1401,4814,73335,39387,4872,552,27318,1,0,10,1,0
2021/03/12,0,5,0,1660,1842,3233,5339,3491,7760,4210,10706,5901,9277,3785,3727,5078,7035,10261,19413,1,0,320,467,1022,2155,1448,3763,1956,5403,2765,4264,2017,2029,2136,3212,1394,4808,73111,38615,4136,544,25466,0,0,10,1,0
2021/03/11,0,5,0,1554,1703,2851,5077,3051,7502,3929,10292,5268,8384,3555,3552,4969,6913,10221,19357,1,0,318,466,1019,2142,1445,3743,1949,5384,2756,4247,2010,2021,2121,3195,1388,4787,72524,38487,3869,504,21782,0,0,8,1,0
2021/03/10,0,5,0,1522,1669,2811,5032,3012,7443,3873,10204,5158,8267,3429,3446,4851,6798,10173,19290,1,0,316,465,1018,2138,1441,3732,1945,5370,2744,4226,1991,2013,2094,3162,1378,4772,72105,38398,3536,407,21334,0,0,8,1,0
2021/03/09,0,5,0,1512,1653,2774,5003,2990,7399,3834,10144,5076,8188,3328,3358,4767,6709,10064,19078,1,0,313,464,1014,2129,1434,3719,1919,5348,2702,4196,1948,1988,2040,3133,1366,4762,71495,38365,3265,110,21115,0,0,7,1,0
2021/03/08,0,5,0,1496,1638,2745,4974,2961,7368,3810,10096,5052,8126,3286,3318,4690,6647,9883,18774,1,0,312,464,1012,2125,1426,3703,1902,5315,2683,4168,1929,1969,2013,3110,1359,4743,70689,38215,3257,18,20916,0,0,7,1,0
2021/03/07,0,5,0,1483,1627,2715,4931,2926,7320,3774,10035,5010,8067,3252,3284,4624,6545,9805,18628,1,0,312,463,1011,2124,1425,3697,1899,5305,2682,4163,1925,1966,2009,3106,1355,4734,70148,38160,3203,16,20674,0,0,6,1,0
2021/03/06,0,5,0,1482,1626,2710,4919,2923,7311,3766,10028,4992,8051,3242,3274,4601,6506,9714,18456,1,0,312,463,1009,2121,1425,3695,1893,5296,2680,4161,1920,1958,2003,3104,1354,4731,69752,38110,3203,16,20645,0,0,6,0,0
2021/03/05,0,5,0,1409,1550,2611,4758,2866,7153,3681,9821,4892,7855,3192,3214,4381,6216,8992,17246,1,0,312,463,1007,2119,1421,3690,1891,5295,2677,4155,1912,1954,1998,3101,1349,4727,67058,38056,3200,16,19578,0,0,6,0,0
2021/03/04,0,5,0,1235,1443,2445,4558,2697,6882,3513,9477,4634,7513,3075,3086,4016,5757,7797,15402,1,0,310,455,998,2095,1405,3650,1863,5242,2649,4107,1883,1929,1965,3046,1321,4681,62792,37584,3197,16,17541,0,0,5,0,0
2021/03/03,0,5,0,1201,1390,2369,4450,2636,6759,3427,9310,4536,7369,2988,3016,3633,5151,6375,13170,1,0,306,446,987,2072,1393,3622,1849,5192,2594,4052,1833,1893,1937,3013,1305,4650,57643,37129,3169,16,16969,0,0,4,0,0
2021/03/02,0,5,0,1168,1351,2308,4391,2587,6666,3345,9186,4399,7220,2873,2891,3145,4480,4325,9760,1,0,301,436,982,2045,1380,3580,1834,5137,2562,4025,1823,1877,1917,2985,1291,4622,50495,36782,2918,16,16684,0,0,3,0,0
2021/03/01,0,5,0,1108,1322,2246,4330,2513,6578,3250,9057,4257,7032,2739,2754,2569,3731,1546,5209,1,0,300,433,975,2033,1369,3562,1826,5122,2549,4009,1805,1866,1901,2965,1280,4593,41267,36573,2527,16,16449,0,0,3,0,0
2021/02/28,0,5,0,1072,1307,2205,4294,2483,6533,3202,9000,4195,6974,2674,2706,2520,3700,1538,5189,1,0,300,432,972,2026,1367,3549,1823,5108,2543,3999,1798,1855,1888,2953,1272,4578,41171,36448,2233,16,16190,0,0,3,0,0
2021/02/27,0,5,0,1031,1225,2137,4053,2425,6299,3139,8702,4105,6721,2619,2649,2500,3676,1535,5189,1,0,300,432,971,2026,1367,3549,1823,5107,2542,3999,1798,1854,1886,2952,1272,4578,41063,36441,2232,16,14712,0,0,3,0,0
2021/02/26,0,4,0,865,975,1939,3664,2264,5638,2924,7784,3795,5929,2571,2595,2481,3660,1531,5186,1,0,300,432,971,2022,1365,3547,1821,5106,2540,3998,1798,1851,1879,2951,1270,4571,41044,36407,2143,16,10615,0,0,3,0,0
2021/02/25,0,4,0,532,818,1662,3464,2084,5333,2727,7387,3567,5628,2489,2515,2440,3599,1527,5171,1,0,291,411,946,1969,1334,3476,1789,5025,2511,3934,1773,1823,1839,2905,1241,4531,40848,35786,1881,13,8216,0,0,2,0,0
2021/02/24,0,3,0,511,799,1626,3366,2020,5201,2667,7205,3500,5487,2421,2468,2403,3570,1517,5135,1,0,282,406,930,1938,1320,3422,1776,4964,2487,3889,1762,1805,1830,2886,1229,4500,40653,35423,1709,4,7535,0,0,2,0,0
2021/02/23,0,3,0,490,761,1566,3262,1965,5060,2589,7074,3415,5382,2360,2410,2364,3511,1502,5100,1,0,280,402,925,1922,1313,3392,1767,4932,2466,3856,1742,1785,1810,2850,1213,4444,40496,35097,1435,3,6881,0,0,2,0,0
2021/02/22,0,2,0,474,730,1512,3162,1925,4920,2530,6855,3354,5237,2349,2311,2348,3431,1496,5055,1,0,279,399,922,1910,1305,3365,1749,4896,2451,3825,1722,1766,1782,2819,1198,4395,40279,34783,1169,1,6241,0,0,2,0,0
2021/02/21,0,2,0,465,691,1453,3018,1877,4770,2477,6695,3271,5134,2313,2278,2320,3411,1486,5049,1,0,279,398,919,1902,1304,3356,1744,4885,2447,3816,1720,1764,1781,2817,1198,4394,40234,34724,936,1,5538,0,0,2,0,0
2021/02/20,0,2,0,459,685,1444,3014,1872,4770,2474,6692,3266,5130,2310,2277,2320,3410,1484,5048,1,0,279,398,919,1901,1304,3355,1744,4885,2445,3815,1719,1763,1778,2817,1197,4392,40228,34711,931,1,5496,0,0,2,0,0
2021/02/19,0,1,0,436,648,1415,2952,1844,4713,2433,6592,3179,5012,2129,2114,2256,3361,1479,5042,1,0,277,397,918,1899,1303,3354,1744,4880,2442,3814,1718,1762,1776,2816,1197,4391,39474,34688,911,1,5219,0,0,2,0,0
2021/02/18,0,1,0,408,591,1310,2711,1740,4470,2296,6330,3075,4831,2100,2098,2240,3344,1474,5031,1,0,277,391,911,1866,1294,3314,1726,4832,2423,3776,1707,1750,1759,2804,1185,4371,39395,34386,837,1,3816,0,0,2,0,0
2021/02/17,0,1,0,391,559,1272,2578,1683,4295,2226,6089,3015,4682,2081,2079,2216,3324,1460,5021,1,0,266,374,875,1779,1250,3185,1666,4673,2348,3641,1628,1680,1682,2690,1131,4250,39238,33119,786,0,2946,0,0,2,0,0
2021/02/16,0,1,0,373,529,1219,2458,1633,4161,2147,5904,2934,4546,2072,2074,2208,3317,1454,5008,1,0,258,357,854,1697,1195,3047,1603,4470,2275,3462,1577,1625,1618,2587,1099,4113,39174,31838,755,0,2107,0,0,2,0,0
2021/02/15,0,1,0,363,507,1148,2318,1588,4086,2115,5851,2906,4505,2053,2058,2183,3286,1446,4987,1,0,252,338,830,1652,1163,2970,1547,4331,2202,3342,1500,1559,1560,2474,1052,3923,39067,30696,640,0,1692,0,0,2,0,0
2021/02/14,0,1,0,354,501,1124,2263,1525,3925,2074,5758,2875,4466,2047,2055,2171,3276,1443,4980,1,0,246,333,812,1623,1147,2930,1505,4279,2164,3312,1484,1538,1535,2437,1035,3877,39048,30258,571,0,1217,0,0,2,0,0
2021/02/13,0,1,0,354,501,1123,2263,1525,3924,2072,5757,2875,4466,2046,2053,2170,3276,1442,4977,1,0,246,333,811,1623,1147,2930,1504,4277,2164,3312,1482,1535,1534,2436,1035,3876,39037,30246,571,0,1216,0,0,1,0,0
2021/02/12,0,1,0,346,497,1105,2255,1520,3911,2067,5749,2872,4460,2032,2043,2164,3263,1437,4974,1,0,244,332,805,1618,1141,2921,1488,4259,2146,3299,1469,1519,1519,2404,1028,3839,38971,30032,563,0,1161,0,0,1,0,0
2021/02/11,0,1,0,323,473,1041,2159,1467,3784,1973,5485,2787,4341,2001,2010,2124,3195,1407,4916,1,0,223,304,754,1513,1061,2697,1362,3902,1957,2993,1280,1306,1345,2124,913,3467,38572,27202,526,0,388,0,0,1,0,0
2021/02/10,0,1,0,317,464,1020,2120,1428,3706,1919,5323,2693,4161,1930,1960,2076,3153,1385,4890,1,0,198,261,661,1325,932,2308,1175,3298,1714,2572,1117,1127,1193,1873,793,3093,38157,23641,386,0,2,0,0,1,0,0
2021/02/09,0,1,0,311,452,1012,2089,1413,3654,1875,5257,2627,4106,1872,1920,2004,3098,1364,4868,1,0,165,201,560,1064,782,1861,968,2685,1444,2158,965,966,994,1582,669,2641,37855,19706,65,0,2,0,0,1,0,0
2021/02/08,0,1,0,309,450,1009,2082,1402,3638,1867,5234,2607,4089,1858,1909,1985,3081,1358,4843,1,0,116,166,459,848,618,1442,769,2036,1165,1670,773,790,792,1246,532,2158,37699,15581,20,0,2,0,0,1,0,0
2021/02/07,0,1,0,309,450,1007,2081,1401,3633,1864,5231,2600,4086,1852,1900,1969,3073,1354,4835,1,0,106,147,410,703,544,1267,689,1820,1068,1522,696,709,709,1122,455,1914,37628,13882,17,0,0,0,0,1,0,0
2021/02/06,0,1,0,309,450,1006,2080,1401,3630,1864,5229,2600,4083,1852,1899,1964,3071,1351,4833,1,0,105,146,405,700,539,1243,673,1801,1057,1501,693,705,704,1118,454,1910,37605,13755,17,0,0,0,0,1,0,0
2021/02/05,0,1,0,309,449,1004,2076,1397,3621,1860,5215,2594,4077,1851,1898,1956,3062,1341,4819,1,0,101,138,389,682,522,1213,641,1749,1007,1438,656,654,655,1044,427,1816,37512,13133,17,0,0,0,0,1,0,0
2021/02/04,0,1,0,301,432,993,2044,1378,3567,1840,5138,2579,4029,1835,1877,1929,3027,1321,4786,1,0,77,107,288,461,363,819,457,1187,695,979,510,479,507,825,339,1454,37059,9548,17,0,0,0,0,1,0,0
2021/02/03,0,1,0,297,423,974,2018,1362,3529,1826,5089,2545,3986,1815,1854,1914,3003,1307,4770,1,0,60,82,243,393,293,641,348,926,535,729,341,334,369,585,247,1067,36695,7194,17,0,0,0,0,1,0,0
2021/02/02,0,1,0,292,416,968,1989,1354,3496,1815,5042,2522,3951,1797,1838,1886,2961,1285,4718,0,0,40,63,186,310,245,488,266,742,387,560,237,217,235,390,167,703,36313,5236,17,0,0,0,0,1,0,0
2021/02/01,0,1,0,291,414,963,1981,1351,3481,1807,5021,2513,3932,1789,1827,1872,2946,1281,4703,0,0,20,39,137,224,169,313,170,493,243,323,119,109,102,189,78,314,36155,3042,17,0,0,0,0,1,0,0
2021/01/31,0,1,0,290,413,961,1973,1348,3472,1804,5002,2509,3918,1785,1819,1868,2938,1278,4693,0,0,19,34,119,196,151,271,153,412,205,278,100,95,94,161,70,274,36054,2632,17,0,0,0,0,1,0,0
2021/01/30,0,1,0,290,413,961,1973,1348,3472,1804,5002,2509,3918,1784,1819,1868,2937,1278,4692,0,0,19,34,118,196,151,268,150,409,204,278,99,94,94,161,70,274,36051,2619,17,0,0,0,0,1,0,0
2021/01/29,0,1,0,288,410,960,1971,1347,3464,1798,4993,2506,3915,1778,1812,1859,2925,1271,4670,0,0,17,33,116,186,142,260,138,380,172,251,72,70,84,139,63,238,35950,2361,17,0,0,0,0,1,0,0
2021/01/28,0,1,0,285,401,941,1916,1323,3400,1773,4931,2478,3851,1756,1790,1827,2894,1252,4634,0,0,1,0,11,20,8,20,11,45,10,22,6,4,7,10,3,15,35437,193,15,0,0,0,0,1,0,0
2021/01/27,0,1,0,279,383,908,1835,1287,3286,1712,4808,2418,3751,1699,1741,1782,2825,1212,4546,0,0,1,0,6,6,5,12,7,19,6,12,4,4,7,10,3,14,34461,116,11,0,0,0,0,1,0,0
2021/01/26,0,1,0,274,373,898,1820,1273,3246,1694,4752,2387,3684,1666,1708,1743,2752,1194,4454,0,0,1,0,6,6,5,12,7,19,6,12,4,4,7,10,3,14,33911,116,7,0,0,0,0,1,0,0
2021/01/25,0,1,0,263,349,857,1701,1203,3082,1603,4481,2281,3476,1605,1655,1686,2664,1144,4267,0,0,1,0,2,3,1,4,4,2,6,5,4,4,6,9,2,14,32314,67,3,0,0,0,0,1,0,0
2021/01/24,0,1,0,259,346,846,1681,1193,3059,1572,4448,2255,3455,1594,1646,1674,2652,1138,4259,0,0,1,0,2,2,1,4,4,2,6,5,4,4,6,9,2,14,32074,66,3,0,0,0,0,1,0,0
2021/01/23,0,1,0,259,346,845,1681,1192,3058,1572,4444,2254,3454,1593,1646,1673,2651,1137,4254,0,0,1,0,2,2,1,4,4,2,6,5,4,4,6,9,2,14,32056,66,3,0,0,0,0,1,0,0
2021/01/22,0,1,0,258,344,838,1678,1188,3053,1569,4437,2241,3449,1581,1634,1667,2632,1131,4232,0,0,1,0,2,2,1,4,4,2,5,5,4,4,6,9,2,14,31930,65,3,0,0,0,0,0,0,0
2021/01/21,0,1,0,246,333,811,1610,1163,2926,1513,4275,2161,3314,1482,1530,1530,2464,1046,4041,0,0,1,0,1,2,1,4,4,2,4,5,4,3,5,9,1,14,30443,60,3,0,0,0,0,0,0,0
2021/01/20,0,1,0,224,292,737,1455,1071,2608,1378,3816,1988,2959,1359,1382,1406,2266,968,3800,0,0,1,0,1,2,1,4,4,2,3,5,4,3,5,9,1,14,27708,59,2,0,0,0,0,0,0,0
2021/01/19,0,1,0,193,235,635,1207,926,2163,1155,3199,1699,2528,1174,1178,1170,1922,806,3228,0,0,1,0,1,1,1,2,4,1,2,5,4,3,5,9,1,14,23417,54,2,0,0,0,0,0,0,0
2021/01/18,0,1,0,137,186,502,947,714,1647,887,2328,1322,1915,912,946,935,1516,630,2577,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,18101,6,1,0,0,0,0,0,0,0
2021/01/17,0,1,0,123,161,443,776,629,1424,785,2075,1207,1724,845,867,851,1378,556,2357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16202,1,0,0,0,0,0,0,0,0
2021/01/16,0,1,0,122,160,439,775,627,1416,775,2071,1198,1718,843,862,846,1367,548,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16109,0,0,0,0,0,0,0,0,0
2021/01/15,0,1,0,111,153,426,754,600,1377,743,1993,1136,1636,799,808,799,1278,517,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15347,0,0,0,0,0,0,0,0,0
2021/01/14,0,1,0,78,114,305,488,399,891,513,1286,778,1074,584,560,580,943,399,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679,0,0,0,0,0,0,0,0,0
2021/01/13,0,1,0,60,86,255,410,323,675,380,983,571,764,368,357,394,638,284,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7725,0,0,0,0,0,0,0,0,0
2021/01/12,0,0,0,49,70,207,350,259,548,280,810,416,599,248,228,245,426,191,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,0,0,0,0,0,0,0,0,0
2021/01/11,0,0,0,33,51,179,300,212,445,221,650,306,422,151,131,140,259,106,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,0,0,0,0,0,0,0,0,0
2021/01/10,0,0,0,25,42,157,251,183,367,180,538,256,361,130,110,125,214,94,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,0,0,0,0,0,0,0,0,0
2021/01/09,0,0,0,25,42,156,249,182,364,178,532,255,360,129,109,125,214,94,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376,0,0,0,0,0,0,0,0,0
2021/01/08,0,0,0,23,40,153,239,174,354,165,500,225,334,105,93,119,198,87,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144,0,0,0,0,0,0,0,0,0
2021/01/07,0,0,0,2,0,6,10,8,15,10,7,20,11,10,11,14,21,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0
2021/01/06,0,0,0,1,0,3,4,1,7,5,2,6,6,6,4,7,10,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
2021/01/05,0,0,0,1,0,3,3,1,6,5,2,6,5,6,4,6,10,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0
2021/01/04,0,0,0,1,0,2,3,1,5,4,2,6,5,6,4,5,9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
2021/01/03,0,0,0,1,0,2,2,1,5,4,2,6,5,5,4,5,9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
2021/01/02,0,0,0,1,0,2,2,1,5,4,2,6,5,5,4,5,9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
2021/01/01,0,0,0,1,0,2,2,1,4,4,2,5,5,5,4,5,9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
2020/12/31,0,0,0,1,0,2,2,1,4,4,2,4,5,5,4,5,9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
2020/12/30,0,0,0,1,0,2,2,1,4,4,2,3,5,5,4,5,9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
2020/12/29,0,0,0,0,0,1,1,1,2,4,1,2,5,5,4,5,9,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
2020/12/28,0,0,0,0,0,1,1,1,1,2,0,1,5,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2020/12/27,0,0,0,0,0,1,1,1,1,2,0,0,3,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
