Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/02/11,0,2,1,1452,1255,2067,3382,2306,5841,3001,8892,3592,6992,1877,1779,1637,2612,1073,3909,1,1,775,594,1200,1713,1403,2962,1805,4606,2185,3711,1046,1046,1019,1771,748,2974,50422,29559,687,0,552,0,0,9,1,0
2021/02/10,0,2,1,1359,1208,1982,3255,2237,5669,2919,8613,3481,6760,1807,1732,1589,2545,1054,3846,1,1,564,510,977,1484,1260,2652,1618,4146,1981,3328,926,918,886,1512,656,2633,49244,26052,648,0,159,0,0,8,1,0
2021/02/09,0,2,1,1324,1159,1948,3162,2209,5484,2852,8273,3411,6502,1732,1670,1527,2484,1035,3804,1,1,302,379,761,1216,1074,2274,1412,3605,1731,2871,760,756,712,1205,522,2127,47974,21708,518,0,80,0,0,7,1,0
2021/02/08,0,2,1,1317,1124,1916,3045,2172,5261,2800,7994,3352,6266,1688,1635,1477,2429,1018,3782,1,1,266,340,657,1062,969,2058,1253,3213,1533,2555,658,636,610,1017,450,1841,46847,19119,346,0,79,0,0,7,1,0
2021/02/07,0,2,1,1291,1108,1886,2992,2146,5179,2770,7891,3310,6200,1672,1619,1462,2410,1006,3767,1,1,232,285,609,972,908,1902,1163,2985,1435,2383,617,616,588,983,440,1811,46560,17931,145,0,0,0,0,7,0,0
2021/02/06,0,2,1,1286,1102,1880,2980,2137,5151,2757,7847,3299,6155,1659,1611,1457,2400,1003,3766,1,1,213,254,586,933,881,1837,1119,2867,1378,2300,601,597,581,983,440,1811,46341,17383,145,0,0,0,0,7,0,0
2021/02/05,0,2,1,1227,1050,1831,2874,2085,4955,2696,7551,3222,5939,1596,1556,1440,2376,995,3760,1,1,196,220,550,881,845,1756,1082,2747,1325,2200,567,573,569,959,428,1786,45004,16686,145,0,0,0,0,7,0,0
2021/02/04,0,2,1,1215,987,1790,2727,2013,4643,2614,7104,3122,5610,1551,1522,1423,2359,990,3749,1,1,166,168,476,763,746,1616,969,2508,1211,1985,520,520,521,903,407,1666,43379,15147,37,0,0,0,0,6,0,0
2021/02/03,0,2,1,1197,958,1760,2646,1974,4495,2548,6842,3070,5395,1514,1490,1393,2324,971,3719,1,1,137,140,401,647,629,1378,823,2128,1012,1693,400,384,376,682,287,1258,42256,12377,37,0,0,0,0,6,0,0
2021/02/02,0,2,1,1179,902,1725,2545,1933,4275,2475,6510,2964,5123,1460,1442,1368,2293,961,3694,1,1,114,115,325,524,523,1139,678,1797,822,1384,299,280,295,500,225,946,40810,9968,37,0,0,0,0,5,0,0
2021/02/01,0,1,1,1166,842,1690,2421,1881,4030,2398,6119,2842,4827,1392,1358,1338,2247,948,3665,0,0,82,76,224,354,351,746,431,1160,480,863,186,170,172,299,126,562,39124,6282,37,0,0,0,0,5,0,0
2021/01/31,0,1,1,1162,824,1673,2364,1856,3908,2366,5935,2775,4706,1361,1335,1327,2231,941,3649,0,0,72,70,190,282,273,577,342,906,398,696,160,155,160,290,122,548,38376,5241,34,0,0,0,0,5,0,0
2021/01/30,0,1,1,1162,821,1672,2359,1854,3897,2364,5924,2772,4696,1360,1331,1326,2230,941,3648,0,0,69,63,158,235,245,509,307,788,355,621,159,148,155,286,122,547,38321,4767,33,0,0,0,0,5,0,0
2021/01/29,0,1,1,1111,812,1633,2351,1843,3890,2356,5909,2764,4685,1356,1328,1322,2230,941,3648,0,0,61,45,120,180,201,353,251,641,310,493,148,139,144,276,119,546,38145,4027,31,0,0,0,0,5,0,0
2021/01/28,0,1,1,1035,786,1577,2288,1809,3821,2309,5837,2731,4633,1344,1316,1312,2224,929,3634,0,0,39,20,77,107,132,207,156,385,202,296,115,106,118,221,107,496,37554,2784,28,0,0,0,0,5,0,0
2021/01/27,0,1,1,888,733,1482,2212,1741,3707,2236,5708,2673,4507,1314,1270,1283,2185,913,3598,0,0,30,13,63,89,106,163,122,326,175,250,107,88,105,201,103,459,36429,2400,19,0,0,0,0,4,0,0
2021/01/26,0,1,1,874,713,1418,2137,1679,3577,2148,5536,2584,4395,1255,1230,1233,2111,888,3537,0,0,29,12,60,86,102,157,118,311,174,240,104,82,98,180,92,409,35299,2254,14,0,0,0,0,4,0,0
2021/01/25,0,1,1,862,692,1389,2078,1645,3480,2102,5367,2527,4303,1201,1205,1178,2052,870,3471,0,0,27,12,57,86,99,155,117,309,173,240,103,81,97,179,90,406,34415,2231,5,0,0,0,0,4,0,0
2021/01/24,0,1,1,859,691,1383,2067,1640,3463,2094,5342,2515,4271,1197,1197,1173,2045,869,3465,0,0,27,12,57,86,98,154,117,309,173,239,103,81,97,179,90,405,34265,2227,5,0,0,0,0,3,0,0
2021/01/23,0,1,1,859,691,1383,2067,1639,3463,2094,5342,2515,4271,1197,1197,1173,2045,869,3465,0,0,27,12,57,86,98,154,117,309,172,239,103,81,97,179,90,405,34265,2226,4,0,0,0,0,3,0,0
2021/01/22,0,1,1,858,682,1370,2044,1624,3439,2081,5308,2499,4251,1195,1192,1172,2022,868,3431,0,0,27,12,57,86,98,154,117,309,171,239,103,81,97,179,90,405,34031,2225,4,0,0,0,0,3,0,0
2021/01/21,0,1,1,826,646,1293,1888,1522,3246,1985,5036,2389,4051,1154,1132,1143,1952,830,3310,0,0,25,11,53,81,90,145,107,280,157,216,89,72,86,155,74,345,32401,1986,3,0,0,0,0,1,0,0
2021/01/20,0,1,1,625,548,1099,1669,1384,2973,1806,4629,2184,3709,1025,1013,1013,1711,753,3007,0,0,23,11,52,77,87,144,99,267,146,197,78,65,80,130,62,307,29146,1825,3,0,0,0,0,1,0,0
2021/01/19,0,1,1,340,406,850,1408,1180,2625,1570,4099,1919,3257,851,843,842,1422,630,2564,0,0,19,8,37,53,58,79,73,180,103,134,58,50,52,96,47,238,24805,1285,2,0,0,0,0,1,0,0
2021/01/18,0,1,1,299,370,736,1218,1062,2371,1377,3599,1676,2876,710,691,681,1166,526,2119,0,0,8,4,12,18,20,27,24,52,25,47,13,11,13,33,11,72,21477,390,1,0,0,0,0,1,0,0
2021/01/17,0,1,1,257,318,670,1123,982,2198,1278,3326,1562,2664,664,660,652,1107,498,2052,0,0,0,0,1,0,3,2,2,1,2,2,1,4,1,0,0,1,20012,20,1,0,0,0,0,0,0,0
2021/01/16,0,1,1,240,288,653,1087,959,2136,1236,3216,1511,2590,648,642,644,1107,498,2051,0,0,0,0,0,0,1,2,1,1,1,2,0,1,1,0,0,1,19507,11,1,0,0,0,0,0,0,0
2021/01/15,0,1,1,224,254,623,1034,932,2058,1203,3098,1459,2493,617,616,637,1086,491,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18866,0,0,0,0,0,0,0,0,0
2021/01/14,0,1,1,193,206,562,913,843,1915,1108,2876,1344,2307,572,572,597,1040,484,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17527,0,0,0,0,0,0,0,0,0
2021/01/13,0,1,1,164,184,512,839,770,1789,1009,2639,1189,2082,456,453,454,823,368,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15284,0,0,0,0,0,0,0,0,0
2021/01/12,0,1,1,140,164,481,769,718,1632,920,2436,1080,1850,366,344,354,590,270,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13230,0,0,0,0,0,0,0,0,0
2021/01/11,0,0,0,112,127,404,640,628,1378,757,1978,847,1461,228,203,203,358,153,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10150,0,0,0,0,0,0,0,0,0
2021/01/10,0,0,0,87,92,313,461,472,1000,548,1450,623,1065,190,179,186,344,147,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7816,0,0,0,0,0,0,0,0,0
2021/01/09,0,0,0,77,84,266,399,401,867,481,1233,547,908,183,169,181,339,147,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6939,0,0,0,0,0,0,0,0,0
2021/01/08,0,0,0,64,64,193,289,303,585,368,936,440,689,175,164,164,327,145,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5563,0,0,0,0,0,0,0,0,0
2021/01/07,0,0,0,45,25,83,124,140,231,165,422,222,344,130,128,145,277,131,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214,0,0,0,0,0,0,0,0,0
2021/01/06,0,0,0,33,18,71,95,119,180,137,345,193,279,111,99,116,227,112,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,0,0,0,0,0,0,0,0,0
2021/01/05,0,0,0,30,13,60,91,108,166,121,329,179,256,109,94,115,220,109,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499,0,0,0,0,0,0,0,0,0
2021/01/04,0,0,0,27,12,57,88,100,158,116,314,177,244,108,90,108,206,99,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,0,0,0,0,0,0,0,0,0
2021/01/03,0,0,0,27,12,57,88,100,158,116,314,177,244,108,90,107,205,99,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,0,0,0,0,0,0,0,0,0
2021/01/02,0,0,0,27,12,57,88,100,158,116,314,176,244,108,90,107,205,99,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362,0,0,0,0,0,0,0,0,0
2021/01/01,0,0,0,27,12,57,88,100,158,116,314,174,243,108,90,107,205,99,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359,0,0,0,0,0,0,0,0,0
2020/12/31,0,0,0,27,12,57,88,100,158,116,314,174,243,108,90,107,205,99,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359,0,0,0,0,0,0,0,0,0
2020/12/30,0,0,0,26,12,57,87,99,155,116,313,174,243,108,90,107,205,99,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,0,0,0,0,0,0,0,0,0
2020/12/29,0,0,0,20,9,42,60,76,91,86,218,128,191,83,77,78,171,80,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783,0,0,0,0,0,0,0,0,0
2020/12/28,0,0,0,9,6,18,30,31,45,40,113,53,103,36,42,40,98,43,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0
2020/12/27,0,0,0,2,2,4,5,7,11,10,24,6,23,6,7,7,25,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
