Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/12/14,0,27589,25968,83287,81682,125212,121368,111907,110738,105236,110181,101016,102774,59832,74160,45565,63575,11336,23157,15022,14247,74917,73978,116525,112163,104625,102977,99492,103962,96775,98163,57531,71259,44303,61490,10801,21863,979598,893497,141967,136357,159382,146425,103141,609,673,0
2021/12/13,0,27428,25791,83159,81571,125092,121226,111837,110639,105176,110106,100957,102697,59783,74102,45540,63535,11324,23144,14667,13944,74620,73719,116258,111907,104451,102737,99340,103792,96661,98040,57460,71183,44275,61429,10791,21848,978214,890635,141894,136271,159382,146425,103118,609,673,0
2021/12/12,0,27293,25624,83014,81444,124967,121080,111730,110520,105104,110021,100891,102623,59745,74026,45522,63513,11319,23121,14340,13591,74284,73464,115913,111521,104193,102483,99156,103620,96524,97907,57380,71103,44247,61394,10784,21837,976761,887443,141817,136107,159382,146425,103094,609,672,0
2021/12/11,0,27117,25448,82949,81396,124908,121005,111680,110474,105083,109996,100873,102606,59735,74016,45518,63506,11319,23120,14136,13426,74084,73298,115715,111345,104049,102362,99053,103542,96471,97840,57365,71079,44243,61382,10783,21835,975994,885774,141795,136063,159382,146425,103074,609,672,0
2021/12/10,0,26681,25022,82781,81230,124741,120805,111544,110307,104948,109884,100777,102522,59674,73928,45489,63478,11314,23113,13879,13170,73766,73001,115429,111035,103801,102112,98859,103379,96375,97727,57336,71038,44235,61364,10783,21830,973591,882971,141701,135991,159382,146425,103060,609,672,0
2021/12/09,0,26212,24531,82634,81067,124615,120592,111427,110131,104857,109766,100705,102425,59635,73859,45463,63433,11313,23090,13493,12806,73360,72634,115020,110571,103493,101713,98613,103112,96234,97550,57262,70954,44208,61319,10774,21807,971215,879000,141608,135781,159382,146424,103046,609,672,0
2021/12/08,0,25934,24303,82510,80968,124526,120465,111315,110021,104779,109678,100637,102347,59600,73785,45443,63387,11303,23071,13247,12575,73044,72390,114710,110272,103249,101445,98428,102910,96090,97402,57215,70875,44185,61285,10765,21787,969625,876161,141531,135589,159382,146423,103029,609,672,0
2021/12/07,0,25572,23949,82421,80896,124461,120375,111262,109964,104742,109647,100607,102318,59581,73768,45436,63373,11298,23062,13118,12439,72882,72223,114517,110092,103131,101342,98339,102827,96023,97347,57192,70850,44182,61273,10764,21783,968324,874674,141505,135543,159382,146423,103012,609,672,0
2021/12/06,0,25215,23587,82320,80792,124333,120200,111154,109831,104648,109541,100544,102241,59535,73682,45414,63341,11289,23035,12890,12220,72558,71919,114218,109776,102908,101078,98147,102636,95884,97209,57140,70772,44161,61217,10756,21753,966395,871704,141423,135450,159381,146423,102993,609,672,0
2021/12/05,0,24957,23336,82167,80659,124163,119968,110997,109654,104524,109401,100418,102124,59458,73579,45380,63291,11277,23009,12716,12055,72286,71703,113891,109514,102662,100866,97985,102464,95757,97092,57084,70712,44130,61187,10751,21739,964211,869165,141283,135359,159381,146422,102976,609,672,0
2021/12/04,0,24411,22854,82136,80621,124127,119915,110952,109618,104504,109386,100399,102104,59451,73564,45379,63285,11275,23006,12643,12000,72117,71552,113713,109365,102526,100746,97888,102393,95710,97047,57071,70694,44124,61180,10750,21738,962856,867892,141274,135307,159381,146421,102965,609,672,0
2021/12/03,0,23732,22221,82060,80519,124049,119818,110871,109545,104458,109329,100374,102051,59433,73535,45369,63274,11273,23000,12514,11898,71856,71330,113463,109121,102328,100558,97718,102263,95600,96981,57046,70681,44121,61165,10750,21737,960825,865830,141244,135257,159381,146421,102950,609,672,0
2021/12/02,0,22999,21506,81903,80368,123898,119639,110761,109388,104355,109185,100275,101935,59371,73471,45337,63215,11267,22975,12324,11742,71513,71016,113127,108775,102016,100251,97470,102055,95453,96827,56995,70613,44100,61126,10746,21728,957889,862738,141135,135116,159381,146421,102930,609,672,0
2021/12/01,0,22417,20982,81808,80249,123757,119467,110651,109251,104275,109079,100208,101826,59312,73376,45316,63160,11262,22956,12235,11637,71287,70809,112899,108542,101817,100067,97338,101893,95365,96715,56937,70539,44075,61086,10739,21715,955469,860676,141081,135016,159379,146421,102910,608,672,0
2021/11/30,0,21827,20494,81597,80073,123493,119174,110447,109013,104096,108905,100048,101653,59178,73256,45273,63077,11240,22924,12151,11565,71071,70638,112629,108287,101638,99873,97157,101749,95252,96614,56896,70500,44048,61061,10734,21705,952071,858654,140927,134943,159378,146421,102878,608,672,0
2021/11/29,0,21273,19977,81485,79968,123354,119005,110332,108857,104017,108808,99979,101563,59120,73184,45257,63026,11221,22893,12068,11492,70871,70481,112423,108094,101475,99718,97020,101639,95152,96513,56858,70454,44027,61023,10730,21690,949720,856921,140851,134858,159375,146418,102859,608,672,0
2021/11/28,0,20719,19488,81364,79850,123217,118824,110236,108729,103914,108699,99908,101478,59075,73125,45236,62993,11218,22880,12024,11427,70652,70306,112135,107877,101283,99563,96892,101503,95051,96418,56827,70398,44012,60992,10723,21680,947447,855079,140776,134772,159375,146401,102841,608,670,0
2021/11/27,0,20053,18883,81302,79804,123137,118758,110184,108672,103873,108654,99876,101450,59062,73110,45232,62988,11216,22880,11981,11381,70512,70178,111945,107745,101136,99448,96774,101430,94993,96371,56815,70381,44003,60985,10721,21679,945665,853858,140754,134725,159375,146400,102825,608,670,0
2021/11/26,0,19308,18143,81185,79664,123004,118596,110075,108546,103773,108553,99821,101376,59037,73067,45225,62970,11216,22871,11870,11306,70339,70048,111714,107572,100944,99287,96592,101303,94895,96299,56799,70348,43991,60965,10718,21678,943017,852155,140723,134645,159371,146394,102804,608,670,0
2021/11/25,0,18434,17345,80981,79428,122748,118280,109851,108250,103555,108343,99669,101182,58910,72951,45183,62900,11204,22848,11759,11208,70148,69857,111476,107332,100716,99093,96413,101129,94765,96175,56759,70305,43977,60938,10714,21659,938861,850052,140571,134563,159368,146393,102746,608,669,0
2021/11/24,0,17844,16789,80837,79277,122602,118086,109712,108081,103416,108202,99562,101079,58856,72843,45164,62821,11198,22826,11693,11155,70003,69748,111313,107161,100577,98965,96324,101006,94671,96083,56731,70260,43962,60908,10711,21644,936101,848627,140491,134506,159364,146390,102724,607,668,0
2021/11/23,0,17114,16188,80663,79129,122438,117882,109537,107911,103287,108063,99454,100948,58785,72757,45137,62764,11188,22799,11644,11100,69849,69636,111116,107018,100431,98826,96181,100882,94577,96002,56704,70214,43941,60873,10706,21631,933061,847160,140414,134427,159364,146388,102690,607,666,0
2021/11/22,0,16530,15673,80480,78970,122260,117684,109368,107733,103157,107923,99337,100843,58720,72673,45117,62714,11178,22778,11595,11050,69705,69536,110932,106865,100281,98712,96088,100790,94489,95936,56679,70172,43920,60841,10705,21620,930249,845829,140355,134379,159362,146385,102659,605,664,0
2021/11/21,0,16034,15212,80273,78769,122018,117445,109172,107555,103014,107789,99241,100734,58669,72592,45102,62676,11171,22762,11554,11024,69522,69412,110715,106718,100106,98557,95981,100694,94395,95868,56637,70129,43910,60822,10703,21613,927471,844391,140281,134309,159352,146384,102612,604,664,0
2021/11/20,0,15811,15006,80116,78650,121864,117289,109013,107435,102915,107699,99184,100661,58653,72567,45093,62662,11169,22757,11526,10995,69394,69317,110537,106612,99948,98465,95853,100608,94339,95829,56627,70111,43904,60814,10703,21613,925867,843330,140246,134251,159349,146380,102570,604,664,0
2021/11/19,0,15506,14680,79845,78387,121587,117005,108751,107221,102750,107508,99069,100538,58628,72518,45078,62645,11165,22751,11459,10940,69226,69181,110325,106426,99747,98297,95703,100494,94254,95772,56614,70082,43895,60803,10701,21612,923058,841783,140188,134178,159348,146380,102526,604,664,0
2021/11/18,0,15113,14302,79462,78056,121247,116602,108455,106877,102528,107260,98930,100373,58547,72446,45062,62592,11157,22726,11338,10832,68997,68958,110079,106190,99514,98076,95533,100340,94140,95662,56575,70032,43878,60771,10697,21600,919350,839602,140056,134094,159342,146378,102475,603,663,0
2021/11/17,0,14887,14057,79143,77777,120922,116213,108196,106582,102328,107040,98820,100215,58484,72362,45039,62549,11151,22701,11287,10785,68816,68789,109888,106003,99375,97945,95417,100212,94058,95582,56537,69981,43865,60748,10694,21591,916282,838091,139915,134023,159337,146377,102419,603,663,0
2021/11/16,0,14648,13842,78721,77427,120458,115831,107860,106244,102095,106800,98667,100065,58418,72282,45017,62502,11141,22687,11213,10709,68639,68613,109676,105809,99214,97808,95317,100098,93962,95510,56511,69941,43842,60724,10690,21579,912686,836528,139836,133954,159332,146375,102336,603,662,0
2021/11/15,0,14396,13618,78235,77000,119964,115336,107457,105895,101833,106563,98508,99912,58349,72216,44988,62458,11134,22671,11155,10677,68482,68467,109482,105646,99065,97672,95214,99996,93881,95443,56480,69894,43816,60695,10685,21559,908720,835169,139725,133864,159328,146370,102245,603,661,0
2021/11/14,0,14021,13251,77724,76591,119443,114858,107097,105531,101551,106304,98340,99758,58284,72131,44964,62432,11132,22656,11078,10620,68313,68330,109288,105469,98921,97540,95101,99892,93806,95366,56436,69854,43802,60673,10681,21553,904473,833745,139594,133777,159308,146365,102178,603,658,0
2021/11/13,0,13885,13120,77390,76274,119106,114601,106842,105295,101380,106160,98261,99671,58265,72107,44961,62423,11132,22654,11036,10584,68185,68208,109153,105350,98822,97442,95025,99830,93766,95332,56425,69840,43799,60667,10681,21550,902127,832889,139518,133719,159301,146363,102066,603,658,0
2021/11/12,0,13704,12935,76994,75909,118765,114309,106536,105044,101141,105972,98127,99552,58235,72077,44951,62407,11131,22654,10977,10534,68041,68055,109018,105232,98702,97326,94928,99738,93704,95272,56410,69821,43794,60657,10680,21550,899173,831745,139448,133673,159299,146357,102007,603,657,0
2021/11/11,0,13479,12718,76478,75465,118284,113849,106128,104653,100884,105716,97965,99397,58165,71979,44933,62349,11123,22637,10817,10404,67824,67873,108846,105015,98539,97151,94805,99605,93626,95190,56375,69783,43770,60627,10676,21524,895154,829941,139329,133595,159290,146348,101912,603,654,0
2021/11/10,0,13350,12605,76080,75156,117917,113506,105846,104383,100693,105510,97825,99276,58111,71912,44911,62308,11117,22622,10740,10339,67664,67717,108699,104865,98433,97007,94709,99500,93553,95123,56330,69741,43750,60596,10670,21510,892329,828616,139210,133542,159275,146340,101795,603,653,0
2021/11/09,0,13238,12489,75581,74810,117430,113168,105561,104113,100452,105302,97671,99145,58058,71863,44887,62274,11113,22610,10628,10246,67492,67577,108535,104706,98293,96898,94634,99410,93492,95058,56301,69708,43737,60575,10663,21500,889193,827314,139096,133480,159271,146323,101684,603,652,0
2021/11/08,0,13114,12391,75051,74461,116987,112782,105236,103819,100219,105104,97536,99022,57995,71795,44862,62240,11106,22595,10585,10191,67351,67458,108377,104572,98193,96786,94564,99318,93440,94986,56261,69660,43728,60549,10660,21494,886013,826240,138957,133400,159261,146318,101563,603,652,0
2021/11/07,0,13013,12282,74604,74159,116550,112395,104896,103519,99987,104912,97396,98895,57938,71737,44832,62209,11101,22585,10532,10148,67218,67326,108222,104412,98074,96652,94488,99219,93373,94918,56224,69611,43706,60527,10657,21486,882973,825076,138809,133316,159257,146304,101449,603,648,0
2021/11/06,0,12922,12211,74351,73909,116227,112180,104681,103314,99820,104779,97318,98828,57924,71713,44825,62195,11100,22585,10507,10123,67129,67239,108106,104337,98002,96591,94447,99167,93344,94898,56220,69602,43703,60520,10655,21485,881024,824498,138744,133287,159254,146304,101338,603,648,0
2021/11/05,0,12804,12101,74083,73661,115930,111910,104434,103081,99617,104609,97208,98731,57906,71683,44817,62181,11099,22582,10427,10053,67016,67128,107991,104222,97919,96498,94373,99088,93293,94858,56210,69586,43698,60515,10654,21483,878763,823586,138668,133247,159251,146300,101232,603,647,0
2021/11/04,0,12692,11994,73879,73410,115643,111649,104209,102860,99424,104439,97099,98628,57865,71640,44806,62156,11096,22574,10326,9961,66872,66987,107859,104051,97819,96366,94282,98993,93217,94785,56176,69552,43685,60479,10650,21475,876561,822275,138594,133179,159247,146296,101139,602,646,0
2021/11/03,0,12625,11931,73709,73256,115396,111445,104033,102715,99311,104302,97007,98551,57834,71609,44793,62136,11093,22563,10281,9922,66716,66871,107730,103916,97714,96256,94199,98931,93161,94727,56158,69522,43668,60449,10643,21459,874954,821210,138539,133122,159243,146294,101053,600,644,0
2021/11/02,0,12587,11889,73500,73112,115131,111234,103820,102577,99148,104197,96913,98465,57808,71574,44782,62122,11089,22549,10159,9829,66536,66736,107573,103772,97614,96136,94117,98854,93101,94661,56129,69490,43655,60415,10639,21442,873333,819942,138467,133052,159241,146286,100935,600,643,0
2021/11/01,0,12497,11813,73270,72942,114876,111040,103577,102415,98976,104072,96829,98406,57785,71537,44770,62102,11087,22541,10099,9765,66373,66586,107423,103636,97494,96037,94031,98766,93038,94603,56103,69455,43640,60395,10636,21431,871611,818812,138362,132973,159237,146281,100803,600,642,0
2021/10/31,0,12459,11788,73128,72847,114694,110943,103402,102313,98875,104000,96784,98364,57773,71527,44767,62096,11087,22540,10066,9742,66282,66537,107337,103578,97422,95995,93987,98740,93013,94585,56095,69450,43637,60393,10633,21427,870628,818380,138319,132940,159235,146275,100683,600,641,0
2021/10/30,0,12426,11769,73011,72766,114490,110854,103268,102222,98766,103900,96720,98336,57761,71510,44762,62091,11086,22537,10037,9735,66202,66481,107250,103522,97351,95945,93942,98693,92987,94574,56087,69445,43636,60389,10630,21424,869674,817967,138282,132888,159234,146271,100563,600,641,0
2021/10/29,0,12387,11729,72818,72636,114228,110676,103040,102071,98604,103802,96634,98282,57748,71499,44758,62081,11086,22533,10000,9700,66067,66367,107096,103418,97233,95856,93851,98614,92928,94529,56073,69432,43633,60383,10630,21424,868301,817147,138213,132833,159232,146269,100344,600,641,0
2021/10/28,0,12295,11671,72599,72446,113913,110419,102797,101896,98425,103651,96524,98198,57725,71467,44747,62067,11084,22528,9926,9640,65858,66154,106898,103203,97067,95684,93730,98490,92843,94479,56047,69381,43625,60364,10629,21417,866519,815728,138129,132753,159228,146260,100054,600,640,0
2021/10/27,0,12241,11610,72425,72282,113706,110214,102620,101748,98297,103532,96435,98136,57698,71420,44729,62040,11082,22523,9842,9574,65698,65990,106758,103073,96952,95584,93637,98396,92784,94424,56012,69342,43615,60341,10623,21404,865054,814608,138049,132663,159226,146251,99887,600,640,0
2021/10/26,0,12167,11524,72200,72064,113476,110010,102428,101610,98160,103424,96362,98069,57663,71394,44716,62024,11081,22515,9772,9488,65501,65787,106582,102917,96817,95443,93540,98312,92710,94359,55989,69305,43601,60308,10620,21392,863499,813274,137954,132588,159220,146249,99692,600,640,0
2021/10/25,0,12124,11501,72073,71963,113349,109899,102330,101525,98071,103353,96326,98033,57655,71383,44715,62015,11079,22512,9757,9473,65419,65721,106515,102867,96779,95407,93499,98285,92687,94346,55983,69298,43600,60306,10620,21388,862654,812904,137915,132564,159219,146246,99596,600,640,0
2021/10/24,0,12051,11438,71884,71791,113080,109722,102144,101358,97911,103220,96244,97954,57626,71342,44704,62007,11078,22509,9696,9417,65210,65530,106311,102704,96629,95280,93390,98182,92626,94287,55950,69259,43592,60281,10618,21384,861139,811657,137849,132474,159219,146242,99335,599,638,0
2021/10/23,0,12024,11413,71780,71708,112949,109621,102048,101275,97850,103171,96201,97929,57612,71328,44703,62006,11078,22508,9661,9376,65131,65441,106215,102642,96568,95225,93334,98130,92597,94259,55932,69248,43591,60278,10617,21384,860444,811108,137797,132419,159218,146240,99224,599,638,0
2021/10/22,0,11949,11371,71615,71569,112723,109464,101884,101154,97734,103069,96141,97878,57601,71310,44701,61998,11078,22506,9571,9290,64958,65258,106031,102496,96431,95106,93236,98043,92541,94205,55919,69237,43588,60265,10616,21382,859276,809966,137735,132342,159218,146233,98994,599,638,0
2021/10/21,0,11817,11243,71404,71409,112518,109263,101703,100978,97574,102942,96050,97815,57578,71276,44685,61975,11073,22492,9473,9172,64735,65031,105836,102277,96274,94907,93104,97927,92466,94130,55893,69200,43574,60235,10614,21372,857585,808326,137670,132230,159215,146223,98804,598,637,0
2021/10/20,0,11769,11193,71277,71275,112372,109123,101585,100880,97477,102861,95985,97760,57550,71239,44672,61957,11068,22475,9350,9076,64535,64846,105709,102114,96156,94765,93005,97819,92392,94075,55862,69142,43547,60202,10597,21343,856481,806824,137616,132169,159212,146217,98688,598,637,0
2021/10/19,0,11665,11102,71129,71137,112235,108990,101488,100794,97401,102801,95925,97707,57527,71202,44664,61939,11064,22459,9255,8983,64314,64641,105544,101951,96040,94641,92924,97723,92342,94018,55828,69098,43529,60161,10587,21328,855365,805405,137561,132083,159207,146210,98575,598,634,0
2021/10/18,0,11616,11062,70991,71045,112086,108883,101380,100707,97334,102749,95868,97657,57499,71171,44647,61915,11057,22447,9204,8932,64165,64487,105421,101787,95944,94525,92856,97640,92282,93960,55801,69066,43516,60135,10583,21324,854433,804300,137478,132008,159202,146206,98480,598,634,0
2021/10/17,0,11570,11021,70830,70913,111955,108766,101269,100631,97280,102691,95823,97603,57477,71148,44641,61900,11055,22442,9149,8882,63927,64227,105255,101643,95813,94386,92757,97554,92221,93895,55777,69033,43506,60118,10579,21319,853490,802919,137425,131912,159200,146197,98379,598,634,0
2021/10/16,0,11551,11000,70770,70864,111896,108720,101243,100603,97247,102662,95804,97593,57476,71145,44640,61898,11053,22442,9118,8849,63832,64139,105189,101587,95766,94323,92724,97523,92200,93877,55772,69026,43504,60115,10579,21318,853149,802419,137406,131861,159200,146196,98331,598,634,0
2021/10/15,0,11496,10960,70656,70777,111781,108629,101169,100526,97189,102607,95774,97560,57469,71143,44640,61892,11052,22442,9068,8773,63693,63950,105075,101470,95671,94223,92645,97439,92152,93838,55763,69004,43499,60104,10579,21316,852438,801424,137381,131788,159199,146193,98223,598,634,0
2021/10/14,0,11390,10862,70470,70593,111635,108478,101052,100432,97092,102523,95717,97502,57448,71108,44629,61869,11049,22434,8941,8636,63394,63663,104917,101257,95522,94022,92522,97303,92077,93758,55725,68953,43480,60077,10575,21309,851150,799528,137304,131666,159190,146186,98117,598,634,0
2021/10/13,0,11291,10795,70324,70480,111512,108368,100954,100337,97007,102433,95666,97442,57412,71063,44613,61840,11045,22417,8903,8599,63232,63513,104780,101119,95414,93875,92431,97214,92015,93686,55687,68909,43458,60047,10566,21299,850091,798374,137230,131591,159186,146177,97971,597,634,0
2021/10/12,0,11149,10686,70142,70341,111410,108248,100855,100244,96947,102373,95625,97396,57396,71029,44603,61825,11041,22410,8841,8552,63068,63352,104648,100991,95294,93754,92341,97143,91956,93628,55634,68874,43446,60024,10562,21286,848996,797207,137164,131528,159182,146171,97856,597,632,0
2021/10/11,0,11078,10624,69992,70222,111288,108139,100768,100163,96883,102297,95571,97355,57368,70999,44583,61805,11036,22398,8803,8519,62892,63182,104514,100867,95200,93658,92267,97054,91904,93579,55595,68830,43431,59997,10553,21278,848010,796129,137098,131441,159179,146161,97760,597,632,0
2021/10/10,0,11006,10573,69829,70106,111146,108001,100669,100073,96815,102219,95521,97316,57349,70979,44579,61793,11028,22395,8765,8485,62703,63032,104351,100707,95093,93524,92177,96949,91827,93536,55568,68805,43422,59984,10550,21269,847045,794978,137051,131380,159174,146151,97606,596,632,0
2021/10/09,0,10981,10554,69739,70044,111078,107956,100627,100031,96777,102186,95503,97299,57341,70972,44578,61792,11028,22395,8730,8444,62612,62954,104265,100630,95036,93466,92134,96904,91805,93514,55561,68794,43417,59976,10549,21268,846640,794430,137018,131322,159172,146145,97530,596,632,0
2021/10/08,0,10907,10499,69595,69947,110934,107850,100553,99937,96711,102132,95451,97253,57329,70956,44575,61789,11028,22394,8669,8357,62441,62768,104130,100478,94923,93345,92047,96809,91757,93474,55544,68781,43411,59967,10547,21267,845794,793320,136965,131236,159171,146140,97388,596,631,0
2021/10/07,0,10828,10419,69386,69764,110745,107670,100416,99792,96622,102008,95375,97183,57306,70918,44562,61768,11024,22381,8539,8233,62151,62514,103931,100259,94774,93126,91939,96674,91682,93399,55509,68731,43396,59935,10540,21257,844359,791491,136894,131112,159168,146131,97224,596,631,0
2021/10/06,0,10759,10359,69208,69614,110609,107524,100321,99682,96535,101941,95329,97131,57271,70875,44551,61748,11021,22367,8496,8183,61964,62340,103798,100109,94660,93007,91863,96573,91605,93319,55478,68691,43381,59906,10535,21241,843260,790286,136828,131047,159166,146118,97067,596,631,0
2021/10/05,0,10654,10271,69030,69473,110454,107375,100204,99551,96471,101858,95284,97079,57252,70847,44542,61712,11016,22354,8462,8140,61765,62165,103645,99923,94545,92857,91765,96487,91543,93245,55449,68642,43366,59890,10532,21228,842060,789008,136759,130979,159165,146113,96919,596,630,0
2021/10/04,0,10616,10241,68851,69298,110287,107220,100099,99436,96377,101769,95229,97020,57214,70799,44527,61683,11015,22332,8428,8107,61605,61983,103499,99782,94412,92734,91671,96391,91478,93193,55411,68599,43342,59859,10526,21208,840949,787888,136687,130920,159163,146101,96691,594,628,0
2021/10/03,0,10552,10185,68635,69114,110112,107061,99970,99323,96289,101668,95165,96966,57183,70764,44519,61658,11015,22328,8368,8072,61400,61824,103309,99604,94274,92574,91570,96275,91403,93135,55375,68555,43325,59833,10524,21200,839751,786608,136612,130831,159159,146091,96462,594,628,0
2021/10/02,0,10526,10159,68532,69015,110022,106991,99904,99261,96236,101617,95139,96943,57172,70746,44519,61657,11014,22326,8328,8037,61283,61709,103236,99530,94207,92508,91524,96226,91377,93114,55368,68537,43324,59829,10523,21200,839191,786016,136548,130785,159157,146071,96360,594,628,0
2021/10/01,0,10440,10055,68374,68840,109828,106843,99773,99145,96153,101546,95079,96901,57153,70727,44516,61645,11012,22324,8215,7927,61085,61474,103064,99374,94074,92365,91419,96116,91314,93055,55350,68507,43320,59818,10522,21197,838059,784715,136491,130696,159153,146031,96128,594,626,0
2021/09/30,0,10360,9982,68137,68610,109604,106598,99589,98942,96011,101399,94986,96794,57114,70681,44497,61614,11008,22309,8107,7805,60831,61208,102851,99163,93886,92152,91277,95965,91222,92959,55323,68458,43305,59785,10512,21182,836373,783014,136398,130577,159146,145981,95793,593,626,0
2021/09/29,0,10278,9924,67932,68419,109403,106396,99431,98777,95883,101286,94901,96722,57070,70624,44480,61579,11003,22290,8048,7746,60644,61036,102660,98980,93749,91982,91161,95856,91151,92878,55287,68410,43286,59739,10509,21167,834927,781747,136332,130499,159142,145946,95472,593,625,0
2021/09/28,0,10193,9846,67737,68211,109196,106226,99281,98621,95772,101172,94816,96643,57031,70584,44468,61541,10996,22263,7998,7699,60448,60850,102465,98823,93614,91845,91037,95726,91072,92806,55254,68372,43269,59710,10500,21153,833516,780546,136271,130413,159140,145912,95145,593,625,0
2021/09/27,0,10064,9713,67488,67963,108982,106052,99141,98469,95681,101060,94738,96571,57002,70536,44453,61510,10991,22251,7960,7643,60231,60660,102273,98682,93469,91704,90932,95611,91000,92729,55217,68316,43248,59682,10491,21142,832094,779441,136185,130332,159138,145869,94723,593,625,0
2021/09/26,0,9943,9619,67241,67726,108752,105858,98972,98321,95556,100931,94652,96489,56962,70501,44437,61487,10986,22238,7906,7597,59986,60461,102068,98499,93320,91538,90820,95491,90927,92651,55186,68288,43234,59654,10486,21126,830626,778278,136099,130236,159132,145810,94289,593,625,0
2021/09/25,0,9904,9578,67123,67603,108647,105768,98898,98258,95497,100878,94621,96460,56958,70493,44435,61484,10985,22238,7865,7558,59870,60343,101964,98406,93239,91465,90777,95424,90890,92628,55174,68276,43230,59650,10486,21126,830070,777717,136037,130183,159132,145782,94064,593,625,0
2021/09/24,0,9843,9516,66953,67416,108474,105593,98747,98106,95372,100772,94551,96404,56942,70476,44427,61471,10985,22236,7767,7446,59640,60110,101780,98211,93109,91316,90665,95314,90805,92562,55151,68254,43228,59645,10485,21123,829027,776513,135961,130115,159132,145720,93638,593,625,0
2021/09/23,0,9751,9390,66623,67079,108206,105328,98549,97875,95211,100608,94448,96292,56897,70416,44403,61442,10979,22208,7651,7325,59339,59828,101538,97976,92919,91103,90527,95159,90706,92452,55101,68203,43205,59616,10484,21100,827199,774936,135836,130005,159126,145651,93017,593,623,0
2021/09/22,0,9681,9311,66284,66751,107993,105114,98348,97670,95055,100473,94319,96194,56849,70346,44369,61398,10968,22186,7595,7283,59157,59646,101360,97807,92737,90966,90412,95036,90594,92375,55067,68155,43177,59584,10478,21084,825423,773883,135722,129926,159121,145568,92515,593,621,0
2021/09/21,0,9594,9223,66049,66503,107782,104932,98171,97511,94939,100363,94239,96122,56797,70293,44350,61356,10961,22171,7557,7245,58962,59462,101164,97645,92596,90833,90321,94947,90503,92300,55026,68097,43157,59545,10469,21066,823946,772815,135640,129831,159118,145504,92124,593,621,0
2021/09/20,0,9532,9165,65762,66192,107580,104748,98010,97342,94830,100262,94173,96045,56756,70250,44330,61313,10956,22160,7500,7190,58767,59306,100975,97499,92439,90679,90179,94846,90421,92229,54979,68058,43130,59509,10463,21049,822510,771797,135559,129749,159113,145356,91695,593,621,0
2021/09/19,0,9480,9120,65475,66016,107346,104556,97858,97173,94690,100161,94069,95966,56726,70197,44320,61289,10954,22149,7461,7148,58521,59109,100729,97322,92253,90508,89994,94673,90299,92144,54941,67995,43112,59475,10462,21036,821166,770572,135475,129631,159109,145092,91266,593,621,0
2021/09/18,0,9447,9075,65381,65910,107225,104458,97747,97086,94624,100091,94033,95937,56718,70188,44316,61283,10952,22148,7421,7107,58399,58986,100622,97221,92127,90426,89923,94610,90261,92114,54931,67990,43105,59472,10460,21032,820587,769930,135385,129566,159107,145080,91011,593,620,0
2021/09/17,0,9368,8989,65185,65750,107044,104299,97577,96933,94496,99993,93960,95861,56701,70160,44305,61276,10946,22142,7329,7007,58192,58749,100430,97056,91968,90305,89805,94503,90182,92052,54916,67962,43096,59466,10460,21029,819479,768776,135296,129469,159102,145063,90579,593,620,0
2021/09/16,0,9277,8881,64894,65442,106755,104040,97336,96692,94306,99811,93858,95767,56649,70105,44292,61247,10939,22128,7237,6896,57939,58471,100155,96825,91768,90090,89628,94339,90080,91964,54870,67910,43074,59445,10455,21018,817634,767251,135199,129332,159092,145000,89964,593,617,0
2021/09/15,0,9207,8826,64540,65146,106555,103827,97127,96499,94171,99647,93757,95677,56611,70046,44258,61217,10934,22104,7187,6847,57758,58310,99964,96663,91599,89931,89521,94228,89975,91897,54837,67863,43049,59412,10451,20998,815877,766182,135144,129215,159087,144966,89510,593,617,0
2021/09/14,0,9165,8777,64251,64936,106315,103608,96929,96318,94039,99504,93642,95591,56563,69986,44231,61180,10929,22088,7145,6810,57552,58125,99787,96477,91429,89766,89386,94114,89895,91824,54801,67823,43026,59385,10446,20983,814330,765128,135072,129125,159080,144867,89039,593,615,0
2021/09/13,0,9128,8743,63947,64670,106082,103380,96759,96148,93893,99366,93551,95493,56511,69932,44214,61146,10922,22076,7113,6773,57342,57939,99583,96288,91276,89610,89253,94007,89805,91750,54761,67775,43005,59355,10443,20966,812800,764017,134981,129011,159070,144825,88579,593,612,0
2021/09/12,0,9075,8695,63629,64423,105831,103134,96547,95918,93728,99238,93453,95412,56460,69881,44197,61116,10918,22065,7075,6743,57141,57777,99336,96079,91107,89440,89119,93888,89708,91675,54717,67716,42985,59326,10439,20949,811248,762980,134881,128882,159066,144752,87994,593,612,0
