Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/12/14,0,4541,4363,11488,10660,12338,11762,14869,15319,18704,19044,21716,21601,16831,17590,9335,11458,3042,5882,2312,2248,10665,9990,11660,10924,14141,14514,18014,18332,21108,20963,16497,17186,9152,11169,2930,5660,168974,157477,21192,20350,27964,27207,12414,17,17,0
2021/12/13,0,4205,4048,11476,10655,12332,11753,14861,15308,18696,19031,21706,21584,16823,17574,9328,11448,3038,5873,2264,2221,10626,9963,11620,10880,14111,14474,17977,18302,21089,20939,16485,17176,9148,11159,2929,5655,168181,157042,21181,20338,27964,27207,12414,17,17,0
2021/12/12,0,4184,4037,11470,10647,12325,11744,14854,15302,18691,19028,21702,21578,16819,17566,9327,11443,3037,5869,2250,2214,10605,9955,11607,10870,14097,14465,17966,18297,21080,20932,16481,17169,9144,11157,2928,5654,168076,156912,21173,20324,27964,27207,12411,17,17,0
2021/12/11,0,4172,4030,11461,10636,12316,11735,14846,15292,18683,19026,21697,21575,16816,17561,9327,11441,3037,5869,2235,2201,10578,9928,11587,10835,14071,14440,17950,18273,21065,20910,16473,17164,9142,11155,2928,5651,167995,156683,21152,20269,27964,27207,12410,17,17,0
2021/12/10,0,4128,3983,11449,10618,12302,11714,14836,15273,18665,19008,21687,21567,16805,17548,9322,11433,3033,5863,2210,2154,10512,9870,11543,10785,14023,14390,17905,18234,21038,20888,16464,17148,9134,11149,2927,5649,167716,156129,21148,20263,27964,27207,12407,17,17,0
2021/12/09,0,4081,3936,11434,10607,12289,11695,14826,15251,18646,18997,21676,21557,16800,17541,9318,11427,3032,5858,2179,2133,10482,9831,11509,10755,13996,14356,17882,18209,21020,20873,16458,17143,9129,11147,2927,5646,167464,155796,21138,20249,27964,27207,12406,17,17,0
2021/12/08,0,4047,3897,11422,10595,12276,11680,14816,15233,18639,18983,21659,21545,16793,17534,9313,11419,3028,5849,2162,2112,10444,9792,11459,10717,13969,14329,17850,18181,20997,20850,16447,17135,9126,11139,2925,5643,167233,155405,21127,20243,27964,27207,12405,17,17,0
2021/12/07,0,4011,3868,11416,10588,12267,11675,14804,15228,18631,18979,21650,21537,16788,17522,9312,11414,3024,5843,2152,2106,10431,9789,11450,10704,13961,14323,17842,18172,20984,20839,16444,17133,9124,11137,2925,5643,167098,155301,21091,20229,27964,27207,12405,17,17,0
2021/12/06,0,3418,3255,11407,10576,12258,11665,14800,15208,18621,18965,21638,21528,16779,17512,9310,11407,3022,5839,2134,2085,10404,9758,11434,10683,13945,14301,17816,18158,20972,20816,16437,17124,9123,11134,2925,5639,165765,155039,21076,20221,27964,27207,12404,17,17,0
2021/12/05,0,3387,3234,11403,10568,12255,11656,14798,15198,18613,18952,21628,21515,16775,17505,9310,11400,3019,5830,2128,2081,10391,9747,11422,10670,13936,14292,17803,18141,20966,20809,16432,17121,9122,11130,2924,5636,165615,154905,21066,20219,27964,27207,12403,16,17,0
2021/12/04,0,3371,3228,11395,10563,12248,11645,14793,15195,18605,18945,21620,21507,16773,17499,9310,11400,3018,5828,2116,2073,10377,9728,11406,10654,13914,14277,17789,18127,20963,20801,16429,17117,9120,11130,2924,5636,165525,154759,21053,20195,27964,27207,12403,16,17,0
2021/12/03,0,3296,3159,11377,10546,12232,11623,14780,15180,18591,18924,21601,21486,16764,17490,9307,11386,3016,5823,2090,2049,10344,9701,11384,10624,13888,14257,17765,18094,20938,20786,16426,17103,9116,11124,2924,5636,165183,154436,21033,20186,27964,27207,12403,16,17,0
2021/12/02,0,3257,3116,11369,10539,12218,11605,14773,15172,18585,18917,21591,21475,16757,17483,9305,11381,3014,5817,2070,2029,10311,9666,11360,10594,13866,14224,17733,18074,20922,20778,16423,17102,9114,11119,2922,5635,164990,154143,21019,20172,27964,27207,12403,16,17,0
2021/12/01,0,3185,3061,11353,10522,12207,11575,14755,15144,18567,18899,21569,21458,16745,17472,9296,11365,3012,5813,2035,2001,10272,9637,11328,10558,13841,14197,17701,18049,20893,20763,16411,17096,9111,11113,2919,5632,164633,153766,21001,20165,27964,27207,12402,16,17,0
2021/11/30,0,3137,3013,11339,10513,12197,11557,14741,15132,18560,18888,21552,21443,16734,17463,9294,11356,3008,5809,2017,1983,10256,9627,11303,10539,13823,14175,17686,18034,20879,20747,16404,17090,9110,11103,2917,5627,164420,153539,20953,20156,27964,27207,12401,16,17,0
2021/11/29,0,2807,2719,11327,10504,12189,11540,14732,15125,18551,18871,21546,21431,16730,17453,9291,11347,3006,5799,2005,1963,10239,9608,11273,10527,13804,14161,17660,18008,20863,20733,16395,17084,9108,11099,2917,5625,163662,153296,20945,20153,27964,27207,12399,16,17,0
2021/11/28,0,2768,2687,11324,10497,12181,11534,14728,15119,18545,18861,21540,21423,16728,17449,9290,11343,3006,5797,1998,1960,10230,9606,11257,10519,13796,14153,17652,18004,20860,20725,16393,17082,9107,11098,2917,5625,163526,153210,20933,20149,27964,27207,12399,16,17,0
2021/11/27,0,2742,2668,11320,10491,12171,11525,14717,15108,18541,18853,21537,21417,16727,17443,9286,11342,3004,5796,1994,1955,10215,9589,11232,10504,13774,14142,17630,17981,20848,20720,16393,17082,9107,11097,2916,5625,163420,153051,20907,20130,27964,27207,12399,16,17,0
2021/11/26,0,2705,2632,11305,10469,12157,11505,14708,15085,18529,18836,21518,21404,16716,17434,9284,11342,3003,5793,1977,1942,10199,9574,11207,10486,13752,14119,17608,17964,20832,20699,16387,17077,9106,11097,2916,5624,163162,152818,20902,20125,27964,27207,12399,16,17,0
2021/11/25,0,2653,2591,11284,10450,12142,11490,14696,15068,18513,18814,21497,21389,16706,17427,9282,11334,3001,5789,1966,1925,10167,9555,11183,10468,13731,14096,17583,17939,20812,20681,16386,17074,9103,11096,2916,5623,162872,152558,20893,20123,27964,27207,12399,16,17,0
2021/11/24,0,2619,2544,11261,10422,12129,11457,14676,15052,18499,18784,21479,21375,16693,17409,9277,11321,3001,5784,1958,1910,10143,9536,11151,10445,13705,14081,17561,17921,20791,20665,16378,17063,9100,11090,2915,5621,162538,152301,20885,20112,27964,27207,12397,16,17,0
2021/11/23,0,2580,2505,11244,10407,12114,11441,14651,15037,18480,18769,21465,21357,16683,17399,9272,11313,2999,5781,1946,1901,10134,9522,11130,10427,13685,14064,17550,17896,20776,20654,16374,17057,9099,11087,2914,5617,162289,152112,20850,20101,27964,27207,12396,16,17,0
2021/11/22,0,2550,2480,11223,10396,12094,11418,14625,15015,18468,18757,21452,21343,16676,17389,9267,11306,2997,5775,1940,1897,10124,9514,11121,10413,13672,14054,17544,17887,20766,20647,16371,17054,9097,11084,2914,5616,162033,152004,20842,20094,27964,27206,12394,16,17,0
2021/11/21,0,2533,2459,11220,10392,12086,11402,14620,15003,18460,18749,21440,21331,16672,17385,9266,11301,2995,5771,1940,1893,10118,9508,11109,10406,13669,14049,17532,17880,20762,20642,16368,17050,9096,11082,2913,5614,161890,151922,20839,20092,27964,27206,12394,16,17,0
2021/11/20,0,2519,2443,11190,10380,12056,11375,14584,14973,18432,18724,21422,21312,16663,17377,9265,11300,2995,5770,1938,1890,10091,9492,11081,10384,13648,14031,17501,17862,20746,20629,16363,17042,9095,11080,2912,5613,161638,151697,20787,20085,27964,27206,12393,16,17,0
2021/11/19,0,2475,2398,11119,10308,12005,11318,14528,14912,18387,18681,21390,21285,16649,17356,9258,11295,2994,5768,1922,1870,10046,9464,11050,10348,13602,13992,17468,17834,20715,20599,16352,17035,9091,11073,2912,5609,160988,151288,20783,20078,27964,27206,12393,16,17,0
2021/11/18,0,2429,2367,11075,10270,11959,11276,14491,14861,18355,18649,21371,21276,16644,17347,9253,11290,2994,5767,1916,1854,10018,9450,11028,10330,13581,13969,17451,17819,20702,20585,16349,17031,9087,11070,2911,5608,160552,151070,20769,20076,27964,27206,12391,16,16,0
2021/11/17,0,2382,2326,11009,10227,11910,11231,14454,14809,18322,18611,21333,21245,16635,17326,9248,11282,2990,5759,1906,1839,10000,9428,11008,10305,13551,13945,17429,17790,20682,20564,16330,17013,9082,11064,2909,5606,159983,150768,20765,20072,27964,27206,12389,16,16,0
2021/11/16,0,2370,2305,10981,10203,11882,11193,14423,14785,18292,18581,21313,21218,16625,17316,9243,11272,2989,5757,1899,1836,9989,9418,10998,10288,13539,13933,17422,17779,20671,20556,16321,17008,9077,11059,2909,5605,159757,150652,20645,20049,27964,27206,12384,16,16,0
2021/11/15,0,2342,2285,10943,10173,11853,11158,14403,14749,18263,18549,21300,21199,16616,17311,9243,11267,2987,5750,1893,1820,9948,9396,10978,10269,13525,13909,17403,17761,20653,20544,16314,16999,9075,11055,2908,5603,159417,150405,20633,20047,27964,27206,12379,16,16,0
2021/11/14,0,2338,2280,10924,10159,11831,11145,14383,14737,18250,18536,21292,21188,16613,17307,9241,11266,2985,5750,1890,1816,9943,9387,10968,10260,13518,13904,17395,17757,20650,20541,16310,16999,9071,11052,2907,5602,159271,150330,20618,20044,27964,27206,12374,16,16,0
2021/11/13,0,2335,2279,10917,10153,11823,11141,14377,14735,18247,18528,21288,21186,16613,17306,9240,11266,2985,5750,1890,1816,9937,9384,10967,10259,13517,13903,17394,17753,20648,20539,16308,16997,9071,11051,2907,5602,159227,150311,20612,20042,27964,27206,12368,16,16,0
2021/11/12,0,2325,2277,10895,10128,11813,11125,14360,14730,18238,18519,21285,21180,16608,17305,9240,11266,2984,5750,1886,1815,9930,9381,10960,10253,13513,13900,17392,17749,20642,20535,16307,16997,9071,11051,2907,5602,159090,150265,20611,20040,27964,27206,12364,16,16,0
2021/11/11,0,2313,2262,10844,10092,11780,11093,14322,14699,18211,18498,21269,21164,16606,17304,9239,11260,2983,5750,1883,1807,9906,9361,10943,10243,13496,13892,17386,17736,20630,20525,16307,16995,9071,11050,2907,5601,158782,150145,20587,20014,27963,27206,12358,16,16,0
2021/11/10,0,2295,2249,10806,10056,11742,11061,14289,14667,18182,18478,21260,21153,16602,17300,9237,11254,2982,5749,1873,1793,9885,9345,10928,10222,13477,13878,17371,17721,20623,20519,16306,16990,9069,11047,2907,5600,158473,150004,20577,19981,27963,27203,12350,16,16,0
2021/11/09,0,2267,2216,10782,10036,11721,11029,14274,14651,18164,18463,21248,21141,16592,17291,9235,11250,2982,5745,1867,1788,9869,9333,10916,10207,13469,13867,17364,17709,20613,20509,16300,16981,9067,11045,2905,5598,158223,149904,20554,19936,27963,27203,12348,16,16,0
2021/11/08,0,2244,2184,10743,9988,11681,10990,14249,14628,18138,18451,21231,21127,16588,17286,9232,11246,2982,5742,1861,1782,9838,9313,10899,10185,13459,13855,17357,17695,20599,20497,16295,16972,9064,11041,2903,5597,157879,149769,20547,19883,27963,27202,12342,16,16,0
2021/11/07,0,2216,2164,10709,9974,11659,10971,14229,14617,18121,18439,21225,21119,16585,17284,9230,11242,2982,5740,1858,1776,9824,9307,10888,10176,13448,13844,17345,17679,20587,20490,16289,16967,9062,11037,2903,5597,157676,149704,20535,19823,27963,27201,12333,16,16,0
2021/11/06,0,2181,2132,10646,9920,11603,10901,14167,14568,18073,18406,21204,21094,16578,17275,9227,11239,2981,5739,1856,1774,9816,9301,10883,10172,13441,13839,17340,17673,20582,20488,16288,16964,9060,11037,2903,5596,157109,149644,20534,19823,27963,27201,12329,16,16,0
2021/11/05,0,2141,2093,10584,9865,11538,10849,14111,14507,18018,18353,21172,21067,16571,17263,9224,11235,2980,5739,1847,1760,9798,9287,10873,10160,13425,13828,17326,17659,20572,20478,16282,16957,9058,11033,2903,5596,156490,149479,20534,19822,27963,27201,12324,16,16,0
2021/11/04,0,2110,2054,10559,9847,11521,10835,14092,14490,18010,18342,21165,21059,16568,17260,9222,11233,2980,5738,1834,1745,9783,9263,10856,10138,13406,13809,17315,17640,20558,20461,16278,16951,9053,11025,2898,5589,156279,149251,20527,19817,27963,27201,12317,16,16,0
2021/11/03,0,2083,2031,10516,9813,11481,10796,14053,14466,17984,18316,21144,21039,16561,17255,9219,11231,2978,5735,1824,1733,9761,9248,10841,10125,13388,13788,17305,17626,20546,20452,16272,16944,9049,11023,2895,5583,155910,149059,20519,19817,27963,27201,12310,16,16,0
2021/11/02,0,2063,2016,10502,9801,11466,10779,14037,14454,17969,18305,21132,21028,16561,17252,9219,11226,2978,5733,1813,1719,9739,9228,10826,10107,13376,13773,17296,17615,20539,20444,16265,16937,9046,11020,2892,5579,155737,148878,20518,19815,27963,27201,12304,16,16,0
2021/11/01,0,2054,2004,10491,9780,11443,10764,14018,14446,17956,18295,21126,21024,16558,17251,9219,11226,2978,5732,1798,1700,9717,9207,10807,10091,13360,13755,17287,17609,20530,20435,16260,16931,9043,11018,2892,5576,155593,148694,20512,19807,27963,27201,12298,16,16,0
2021/10/31,0,2054,2004,10490,9777,11442,10763,14017,14443,17954,18295,21125,21024,16558,17250,9219,11225,2978,5732,1795,1698,9716,9207,10807,10090,13360,13755,17286,17608,20529,20435,16258,16929,9042,11017,2892,5576,155578,148678,20512,19807,27963,27201,12298,16,16,0
2021/10/30,0,2046,1995,10444,9756,11390,10729,13973,14403,17895,18261,21093,21002,16554,17245,9219,11223,2977,5731,1795,1698,9714,9204,10803,10087,13358,13754,17284,17604,20523,20431,16258,16928,9042,11017,2892,5576,155164,148646,20512,19807,27963,27201,12298,16,16,0
2021/10/29,0,2032,1975,10406,9735,11348,10693,13939,14362,17858,18228,21071,20982,16547,17239,9217,11223,2976,5730,1792,1698,9706,9200,10799,10080,13348,13746,17273,17599,20515,20424,16255,16927,9042,11015,2892,5575,154794,148571,20512,19805,27963,27201,12293,16,16,0
2021/10/28,0,2024,1967,10390,9724,11330,10682,13923,14356,17849,18216,21061,20979,16545,17238,9214,11220,2976,5728,1786,1697,9685,9186,10787,10068,13337,13738,17265,17593,20511,20419,16253,16925,9042,11012,2892,5574,154674,148472,20509,19803,27962,27201,12278,16,16,0
2021/10/27,0,2013,1956,10377,9715,11315,10673,13906,14345,17838,18209,21055,20975,16545,17232,9213,11216,2974,5725,1762,1668,9651,9147,10770,10032,13317,13707,17245,17577,20497,20409,16241,16922,9042,11011,2889,5572,154548,148173,20500,19797,27962,27200,12273,16,16,0
2021/10/26,0,2002,1940,10358,9698,11296,10663,13888,14330,17830,18196,21048,20969,16544,17231,9208,11210,2974,5723,1726,1632,9585,9082,10743,9994,13293,13673,17221,17547,20484,20397,16234,16911,9038,11005,2888,5570,154384,147749,20500,19796,27962,27199,12263,16,16,0
2021/10/25,0,2000,1937,10341,9691,11287,10657,13886,14325,17825,18193,21046,20966,16542,17230,9207,11209,2974,5723,1723,1626,9580,9079,10739,9991,13288,13672,17216,17544,20481,20397,16232,16910,9038,11002,2888,5568,154322,147705,20499,19796,27961,27199,12258,16,16,0
2021/10/24,0,1994,1933,10330,9685,11274,10650,13881,14321,17822,18191,21042,20962,16541,17230,9207,11206,2973,5722,1713,1620,9562,9066,10731,9982,13283,13665,17214,17541,20475,20397,16231,16908,9038,11001,2886,5568,154255,147618,20497,19796,27961,27199,12252,16,16,0
2021/10/23,0,1991,1930,10290,9657,11239,10625,13851,14291,17793,18169,21021,20947,16535,17221,9204,11201,2973,5720,1713,1619,9561,9065,10730,9979,13280,13662,17213,17541,20475,20397,16231,16907,9038,11000,2886,5568,153951,147604,20497,19796,27961,27199,12250,16,16,0
2021/10/22,0,1980,1917,10260,9636,11225,10594,13813,14273,17773,18150,20996,20930,16529,17221,9203,11199,2973,5720,1705,1610,9542,9055,10723,9968,13271,13650,17209,17533,20470,20394,16228,16902,9037,10999,2885,5565,153696,147495,20495,19796,27961,27198,12241,16,16,0
2021/10/21,0,1975,1914,10254,9630,11208,10584,13801,14269,17763,18145,20993,20929,16528,17220,9201,11199,2973,5719,1699,1601,9531,9048,10718,9957,13267,13637,17201,17526,20466,20387,16226,16901,9036,10997,2885,5565,153617,147405,20491,19791,27961,27198,12238,15,16,0
2021/10/20,0,1966,1905,10234,9620,11197,10565,13791,14261,17758,18135,20985,20924,16525,17216,9199,11196,2973,5719,1681,1581,9507,9013,10703,9936,13248,13617,17182,17510,20452,20373,16224,16895,9034,10994,2883,5565,153488,147162,20489,19789,27961,27198,12233,15,16,0
2021/10/19,0,1960,1899,10222,9614,11187,10555,13783,14256,17752,18131,20978,20920,16524,17214,9199,11196,2972,5718,1659,1561,9463,8968,10669,9906,13221,13591,17155,17487,20441,20362,16215,16882,9029,10991,2883,5564,153412,146822,20487,19789,27961,27198,12222,15,16,0
2021/10/18,0,1953,1881,10193,9596,11171,10539,13773,14241,17738,18124,20966,20912,16520,17209,9196,11190,2972,5715,1633,1540,9432,8930,10644,9880,13197,13561,17133,17471,20424,20348,16206,16874,9021,10981,2882,5561,153223,146496,20486,19787,27961,27198,12221,15,16,0
2021/10/17,0,1953,1880,10188,9595,11168,10534,13769,14239,17736,18120,20963,20911,16517,17209,9196,11190,2970,5713,1633,1537,9430,8926,10637,9878,13195,13560,17128,17466,20422,20347,16205,16873,9021,10980,2882,5561,153188,146463,20485,19785,27961,27198,12219,15,16,0
2021/10/16,0,1949,1876,10178,9589,11163,10534,13763,14228,17733,18118,20958,20909,16515,17205,9194,11189,2970,5712,1633,1537,9430,8925,10636,9878,13194,13559,17128,17464,20421,20347,16205,16873,9021,10980,2882,5561,153121,146457,20485,19785,27961,27198,12218,15,16,0
2021/10/15,0,1946,1872,10170,9576,11156,10528,13755,14216,17724,18107,20953,20898,16514,17204,9193,11189,2970,5711,1629,1530,9414,8911,10625,9871,13185,13552,17124,17459,20415,20342,16203,16873,9021,10980,2881,5561,153023,146363,20485,19784,27961,27198,12215,15,16,0
2021/10/14,0,1941,1864,10158,9565,11147,10513,13739,14208,17718,18097,20942,20887,16511,17201,9193,11186,2969,5709,1622,1527,9404,8898,10616,9860,13176,13544,17118,17454,20405,20334,16197,16867,9018,10979,2881,5560,152931,146268,20454,19775,27961,27198,12203,15,16,0
2021/10/13,0,1937,1853,10143,9545,11134,10506,13725,14198,17703,18087,20935,20879,16509,17193,9190,11181,2967,5708,1613,1520,9393,8878,10602,9847,13163,13531,17106,17443,20400,20324,16195,16861,9013,10970,2880,5557,152813,146189,20420,19694,27961,27197,12200,15,16,0
2021/10/12,0,1927,1844,10127,9532,11124,10489,13720,14193,17701,18081,20929,20876,16507,17190,9188,11180,2967,5708,1601,1510,9364,8855,10593,9832,13150,13515,17093,17433,20390,20315,16186,16852,9008,10962,2879,5549,152772,146063,20352,19612,27961,27197,12199,15,16,0
2021/10/11,0,1918,1835,10108,9516,11106,10479,13706,14185,17691,18066,20921,20866,16502,17188,9186,11176,2966,5706,1573,1483,9332,8815,10572,9802,13127,13487,17079,17418,20379,20306,16177,16848,9005,10958,2878,5545,152671,145914,20296,19463,27961,27197,12194,15,16,0
2021/10/10,0,1917,1830,10098,9509,11101,10472,13696,14178,17683,18058,20911,20860,16502,17188,9183,11172,2965,5706,1571,1482,9325,8811,10564,9798,13121,13482,17074,17415,20374,20306,16176,16848,9004,10955,2878,5543,152646,145870,20233,19454,27961,27197,12190,15,16,0
2021/10/09,0,1917,1830,10098,9509,11100,10472,13696,14178,17682,18058,20911,20860,16502,17188,9183,11172,2965,5706,1570,1482,9322,8807,10564,9796,13120,13481,17072,17415,20373,20305,16176,16848,9004,10955,2878,5543,152645,145857,20232,19451,27961,27197,12190,15,16,0
2021/10/08,0,1908,1821,10083,9501,11091,10466,13686,14167,17672,18050,20901,20855,16495,17182,9182,11169,2964,5705,1564,1475,9316,8798,10558,9790,13114,13474,17070,17412,20372,20304,16174,16847,9004,10954,2878,5543,152518,145801,20232,19445,27961,27197,12188,15,16,0
2021/10/07,0,1896,1807,10053,9468,11063,10439,13657,14149,17664,18037,20883,20842,16489,17177,9179,11165,2963,5703,1558,1467,9304,8779,10549,9775,13108,13463,17065,17403,20364,20299,16170,16843,9000,10951,2878,5542,152276,145691,20227,19443,27961,27197,12171,15,16,0
2021/10/06,0,1878,1783,10027,9448,11047,10424,13641,14129,17656,18025,20871,20833,16485,17172,9176,11163,2963,5702,1517,1411,9262,8716,10526,9739,13074,13425,17038,17377,20343,20280,16159,16834,8995,10947,2878,5538,152073,145241,20224,19442,27961,27197,12163,15,16,0
2021/10/05,0,1868,1771,10014,9426,11036,10406,13626,14113,17647,18016,20861,20828,16481,17166,9175,11163,2962,5702,1499,1388,9242,8691,10511,9718,13064,13413,17030,17361,20331,20271,16152,16830,8992,10941,2874,5534,151932,145045,20224,19442,27961,27197,12142,15,16,0
2021/10/04,0,1856,1760,9987,9411,11023,10390,13611,14098,17636,18002,20847,20815,16480,17161,9173,11161,2961,5702,1483,1374,9220,8671,10489,9695,13059,13402,17021,17341,20320,20252,16149,16825,8990,10939,2873,5534,151774,144865,20219,19442,27961,27196,12118,15,16,0
2021/10/03,0,1850,1755,9979,9404,11012,10380,13606,14091,17629,17997,20839,20811,16477,17156,9171,11160,2961,5702,1480,1369,9212,8661,10476,9687,13055,13397,17017,17334,20311,20247,16146,16823,8990,10937,2873,5534,151711,144808,20219,19442,27961,27196,12087,15,16,0
2021/10/02,0,1850,1755,9978,9401,11009,10379,13603,14091,17629,17997,20837,20809,16476,17155,9171,11160,2961,5702,1480,1369,9211,8659,10473,9683,13053,13395,17017,17334,20310,20245,16145,16821,8990,10937,2873,5534,151704,144800,20219,19440,27961,27196,12077,15,16,0
2021/10/01,0,1847,1751,9963,9386,11001,10364,13594,14083,17619,17990,20831,20805,16473,17151,9169,11159,2959,5700,1470,1355,9194,8641,10459,9672,13051,13384,17006,17327,20301,20238,16144,16821,8989,10932,2872,5532,151605,144676,20218,19440,27960,27196,12060,15,16,0
2021/09/30,0,1844,1748,9947,9378,10989,10354,13584,14066,17611,17977,20821,20798,16473,17150,9167,11157,2958,5699,1461,1351,9171,8632,10447,9662,13044,13373,16996,17323,20295,20234,16142,16821,8986,10932,2872,5532,151528,144610,20216,19437,27960,27196,12015,15,16,0
2021/09/29,0,1831,1714,9918,9343,10966,10328,13569,14046,17596,17965,20803,20787,16465,17142,9165,11154,2957,5696,1457,1337,9161,8617,10433,9647,13041,13359,16990,17310,20286,20227,16136,16812,8982,10930,2871,5531,151269,144481,20216,19436,27960,27196,11998,15,16,0
2021/09/28,0,1805,1689,9865,9289,10944,10292,13536,14019,17568,17934,20786,20767,16456,17129,9161,11144,2956,5693,1436,1321,9142,8589,10419,9625,13024,13346,16980,17298,20273,20216,16127,16803,8975,10923,2871,5530,150884,144279,20216,19435,27959,27196,11972,15,16,0
2021/09/27,0,1788,1676,9839,9271,10917,10270,13517,13992,17550,17914,20777,20760,16450,17124,9157,11141,2956,5692,1422,1309,9123,8568,10396,9605,13004,13319,16965,17281,20263,20207,16123,16800,8974,10921,2871,5529,150715,144133,20208,19430,27959,27194,11907,15,16,0
2021/09/26,0,1781,1670,9828,9261,10899,10256,13507,13985,17543,17908,20767,20759,16448,17120,9157,11140,2955,5692,1420,1308,9117,8560,10387,9600,12995,13313,16961,17276,20256,20205,16121,16798,8974,10921,2871,5529,150632,144098,20207,19429,27959,27193,11876,15,16,0
2021/09/25,0,1781,1669,9825,9260,10897,10255,13505,13984,17543,17908,20767,20759,16448,17119,9157,11140,2955,5692,1420,1308,9117,8556,10385,9600,12994,13311,16960,17276,20256,20205,16121,16797,8974,10921,2871,5529,150625,144092,20207,19429,27959,27193,11871,15,16,0
2021/09/24,0,1773,1653,9808,9248,10893,10245,13501,13973,17540,17904,20764,20755,16445,17118,9157,11140,2954,5692,1410,1302,9099,8543,10378,9589,12990,13307,16954,17270,20255,20201,16119,16795,8973,10921,2871,5529,150537,144008,20205,19429,27959,27193,11860,15,16,0
2021/09/23,0,1770,1651,9746,9204,10791,10179,13403,13899,17454,17837,20711,20708,16421,17100,9150,11129,2954,5688,1409,1299,9041,8504,10277,9529,12901,13246,16872,17206,20204,20157,16096,16774,8965,10909,2871,5526,150459,143979,20202,19426,27959,27193,11172,15,16,0
2021/09/22,0,1747,1634,9717,9171,10774,10150,13377,13868,17426,17814,20697,20686,16417,17092,9148,11122,2951,5687,1403,1282,9016,8489,10257,9512,12887,13230,16853,17196,20194,20152,16090,16772,8962,10903,2869,5523,150171,143810,20198,19423,27958,27193,11148,15,16,0
2021/09/21,0,1716,1604,9660,9104,10738,10115,13349,13827,17396,17791,20682,20675,16405,17078,9144,11120,2949,5681,1387,1251,8979,8455,10241,9494,12865,13203,16827,17166,20183,20141,16080,16765,8958,10900,2869,5521,149748,143525,20196,19421,27957,27193,11130,15,16,0
2021/09/20,0,1684,1580,9604,9053,10691,10064,13313,13786,17375,17772,20658,20657,16395,17071,9135,11108,2948,5677,1371,1224,8944,8428,10222,9471,12837,13179,16806,17148,20163,20121,16071,16756,8950,10892,2867,5519,149347,143271,20194,19420,27957,27192,11070,15,16,0
2021/09/19,0,1683,1579,9600,9045,10683,10058,13305,13784,17367,17766,20651,20653,16393,17068,9134,11106,2945,5674,1368,1223,8938,8422,10217,9468,12833,13177,16803,17146,20160,20117,16070,16756,8950,10892,2867,5518,149293,143250,20191,19418,27957,27191,11050,15,16,0
2021/09/18,0,1683,1579,9600,9044,10681,10054,13302,13780,17364,17766,20650,20653,16393,17068,9134,11106,2945,5674,1366,1223,8936,8419,10215,9466,12832,13174,16799,17145,20159,20117,16070,16756,8950,10892,2867,5518,149287,143241,20191,19418,27957,27191,11038,15,16,0
2021/09/17,0,1677,1569,9583,9021,10668,10038,13286,13766,17353,17755,20645,20642,16391,17066,9133,11104,2944,5673,1364,1221,8929,8413,10208,9460,12823,13168,16795,17140,20156,20108,16070,16754,8949,10891,2867,5518,149172,143217,20189,19418,27957,27190,10993,15,16,0
2021/09/16,0,1673,1568,9565,9005,10649,10021,13274,13754,17341,17747,20633,20631,16390,17062,9130,11101,2944,5671,1361,1221,8922,8407,10197,9453,12814,13162,16787,17135,20146,20103,16070,16753,8949,10888,2867,5516,149068,143188,20186,19415,27957,27187,10945,15,16,0
2021/09/15,0,1660,1553,9538,8978,10625,10003,13244,13726,17322,17723,20615,20613,16384,17055,9121,11093,2944,5667,1337,1187,8875,8367,10167,9412,12780,13122,16762,17114,20117,20083,16063,16741,8944,10885,2867,5514,148900,142849,20118,19402,27957,27184,10886,15,16,0
2021/09/14,0,1648,1542,9505,8948,10608,9983,13225,13703,17299,17705,20600,20598,16367,17042,9111,11082,2940,5655,1315,1175,8842,8335,10149,9395,12770,13099,16746,17095,20100,20063,16059,16734,8941,10878,2866,5510,148696,142608,20041,19400,27957,27184,10864,15,16,0
2021/09/13,0,1614,1506,9461,8894,10581,9950,13202,13660,17278,17687,20578,20585,16361,17036,9108,11076,2938,5649,1292,1160,8808,8307,10132,9372,12749,13067,16733,17078,20084,20047,16053,16720,8935,10876,2865,5506,148479,142354,19886,19392,27957,27183,10839,15,16,0
2021/09/12,0,1612,1503,9449,8887,10569,9944,13196,13650,17273,17683,20575,20580,16360,17033,9106,11075,2938,5646,1275,1144,8784,8285,10111,9361,12733,13053,16722,17071,20076,20038,16050,16716,8934,10870,2865,5505,148430,142195,19880,19391,27957,27182,10809,15,16,0
