Datum;BundeslandID;Bevölkerung;Name;EingetrageneImpfungen;EingetrageneImpfungenPro100;Teilgeimpfte;TeilgeimpftePro100;Vollimmunisierte;VollimmunisiertePro100;Gruppe_<15_M_1;Gruppe_<15_W_1;Gruppe_<15_D_1;Gruppe_15-24_M_1;Gruppe_15-24_W_1;Gruppe_15-24_D_1;Gruppe_25-34_M_1;Gruppe_25-34_W_1;Gruppe_25-34_D_1;Gruppe_35-44_M_1;Gruppe_35-44_W_1;Gruppe_35-44_D_1;Gruppe_45-54_M_1;Gruppe_45-54_W_1;Gruppe_45-54_D_1;Gruppe_55-64_M_1;Gruppe_55-64_W_1;Gruppe_55-64_D_1;Gruppe_65-74_M_1;Gruppe_65-74_W_1;Gruppe_65-74_D_1;Gruppe_75-84_M_1;Gruppe_75-84_W_1;Gruppe_75-84_D_1;Gruppe_>84_M_1;Gruppe_>84_W_1;Gruppe_>84_D_1;Gruppe_<15_M_2;Gruppe_<15_W_2;Gruppe_<15_D_2;Gruppe_15-24_M_2;Gruppe_15-24_W_2;Gruppe_15-24_D_2;Gruppe_25-34_M_2;Gruppe_25-34_W_2;Gruppe_25-34_D_2;Gruppe_35-44_M_2;Gruppe_35-44_W_2;Gruppe_35-44_D_2;Gruppe_45-54_M_2;Gruppe_45-54_W_2;Gruppe_45-54_D_2;Gruppe_55-64_M_2;Gruppe_55-64_W_2;Gruppe_55-64_D_2;Gruppe_65-74_M_2;Gruppe_65-74_W_2;Gruppe_65-74_D_2;Gruppe_75-84_M_2;Gruppe_75-84_W_2;Gruppe_75-84_D_2;Gruppe_>84_M_2;Gruppe_>84_W_2;Gruppe_>84_D_2;Gruppe_NichtZuordenbar;EingetrageneImpfungenBioNTechPfizer_1;EingetrageneImpfungenModerna_1;EingetrageneImpfungenAstraZeneca_1;EingetrageneImpfungenBioNTechPfizer_2;EingetrageneImpfungenModerna_2;EingetrageneImpfungenAstraZeneca_2;EingetrageneImpfungenJanssen;ImpfstoffNichtZugeordnet_1;ImpfstoffNichtZugeordnet_2
2021-05-30T23:59:59+02:00;5;560710;Salzburg;315273;56.22746161;234804;41.87619268;83682;14.92429241;14;15;0;5402;4885;0;10862;10477;0;13819;14249;0;18813;19920;0;24618;25858;0;19531;22337;0;14452;18160;0;4160;7232;0;1;4;0;1298;1243;0;2388;2693;0;2975;3914;0;3630;5450;0;5469;6279;0;6574;7146;0;10575;13510;0;3872;6661;0;0;153027;23816;54729;61917;7349;11191;3213;19;12
2021-05-30T23:59:59+02:00;6;1247077;Steiermark;683967;54.84561098;508451;40.77141989;178777;14.33568256;18;7;0;10119;10010;0;21654;21437;2;25519;27677;1;34489;39111;0;50368;53701;0;48682;54008;0;34911;45224;0;10865;20648;0;5;2;0;2277;2539;0;5248;6851;0;5868;9564;0;7029;13501;0;9716;13232;0;8384;9047;0;23929;31777;0;10303;19505;0;0;347213;53844;104119;133125;16947;25431;3261;14;13
2021-05-30T23:59:59+02:00;7;760105;Tirol;482758;63.51201479;326922;43.01011045;160597;21.12826517;4;13;0;6795;6851;0;14234;14483;1;17757;19500;1;29556;30700;1;36237;37342;1;25942;28992;0;19014;23736;0;5869;9893;0;0;7;0;3759;3833;0;6902;7198;0;7680;9141;0;9738;12010;0;12291;14035;0;13274;14981;0;13703;17363;0;5486;9196;0;0;210135;35188;76810;132567;9236;14014;4761;28;19
2021-05-30T23:59:59+02:00;8;399237;Vorarlberg;239067;59.88097296;168827;42.28741324;72155;18.07322468;0;1;0;2523;2736;0;5532;5889;0;11498;12000;0;16642;17170;0;19696;18977;0;13226;14302;0;9357;11486;0;2826;4966;0;0;0;0;818;958;0;1439;1968;0;2038;3022;0;3295;4830;0;7141;8095;0;7689;8235;0;6962;8421;0;2643;4601;0;0;115446;15939;35525;50653;8815;10771;1915;2;1
2021-05-30T23:59:59+02:00;9;1920949;Wien;1025947;53.4083414;700648;36.47405527;329527;17.15438567;46;43;0;16351;17278;0;42798;47000;0;44250;48273;2;48435;57020;0;68938;74777;0;48929;61026;0;40425;55774;0;9791;19492;0;1;1;0;5458;5612;0;13623;17143;0;14372;19033;2;17487;25592;0;23761;29732;0;24982;31747;0;32113;43757;0;8407;16704;0;0;480731;68270;147314;254746;39428;31048;4228;105;77
2021-05-30T23:59:59+02:00;10;8932664;Österreich;5164696;57.81809324;3656832;40.93775384;1545830;17.30536378;137;134;0;73188;72161;0;155880;158677;4;192050;207604;4;285938;313857;4;395813;411880;1;316002;353595;0;230612;294141;0;68863;125477;0;19;21;0;24134;24335;0;48382;58048;1;55311;78347;2;71199;112038;0;102647;125500;0;131887;148009;0;172448;221809;0;60866;110540;0;1097;2476429;352624;789519;1144412;167160;196073;37966;294;219
2021-05-31T23:59:59+02:00;0;;KeineZuordnung;69163;;47920;;22748;;3;2;0;714;839;0;2578;2278;0;3108;2717;0;3356;4508;1;3501;4155;0;2494;2589;0;3195;3190;0;2727;5150;0;0;0;0;210;295;0;812;918;0;933;1261;0;1004;1952;0;1082;1604;0;1184;1205;0;2114;2179;0;1946;3757;0;1107;32211;4872;9295;16865;1830;2516;1505;37;32
2021-05-31T23:59:59+02:00;1;296010;Burgenland;193550;65.38630452;137101;46.31634066;58814;19.86892335;2;4;0;2223;2269;0;4425;4673;0;6028;7143;0;9371;10918;0;15393;16259;0;15263;15966;0;8621;10523;0;2762;5258;0;0;2;0;824;741;0;1441;1968;0;1858;3222;0;2565;4798;0;3685;4690;0;6212;5989;0;6006;7271;0;2602;4940;0;0;93223;13885;27624;36639;8112;11696;2365;4;2
2021-05-31T23:59:59+02:00;2;562089;Kärnten;337839;60.10418279;238156;42.36980265;103834;18.47287529;7;6;0;3532;3717;0;6555;7742;0;9484;11698;0;18093;20823;1;27520;29319;0;22890;25624;0;16249;20735;0;4896;9265;0;2;1;0;937;976;0;1808;2610;0;2589;4396;0;4202;7769;0;6315;8407;0;10712;12063;0;12297;15911;0;4479;8360;0;0;161919;25955;46109;70629;12531;16506;4151;22;17
2021-05-31T23:59:59+02:00;3;1690879;Niederösterreich;1012565;59.88394202;709851;41.98118257;311219;18.40575227;28;38;0;15558;14444;0;27770;26345;1;35675;38261;0;56509;61642;0;77957;79175;0;64377;70286;0;47475;57815;0;13454;23041;0;6;2;0;5523;5147;0;9396;10441;1;11017;15676;0;14718;23372;0;19349;23937;0;30324;34262;0;35505;43698;0;10655;18190;0;0;459518;62213;179594;225561;34186;42953;8505;21;14
2021-05-31T23:59:59+02:00;4;1495608;Oberösterreich;823500;55.06121925;594165;39.7273216;235482;15.74490107;18;12;0;10536;9665;0;20654;19247;0;26326;27262;0;51954;53136;1;72273;72901;0;54857;58653;0;36986;47589;0;11532;20563;0;4;2;0;3345;3414;0;6076;6964;0;6801;9928;0;8409;13898;0;14804;16641;0;23598;24462;0;29621;38275;0;10514;18726;0;0;429861;49595;108520;163447;28900;36956;6147;42;32
2021-05-31T23:59:59+02:00;5;560710;Salzburg;318321;56.77105812;236862;42.24322734;84705;15.10673967;14;15;0;5482;4962;0;11045;10602;0;13983;14428;0;19161;20240;0;24861;26105;0;19562;22367;0;14460;18180;0;4161;7234;0;1;4;0;1319;1257;0;2413;2723;0;3022;3960;0;3698;5506;0;5572;6368;0;6745;7376;0;10612;13584;0;3874;6671;0;0;154523;24318;54756;62649;7410;11388;3246;19;12
2021-05-31T23:59:59+02:00;6;1247077;Steiermark;686323;55.03453275;509737;40.87454103;179913;14.42677557;19;7;0;10173;10058;0;21744;21475;2;25584;27711;1;34601;39182;0;50733;54041;0;48707;54034;0;34917;45230;0;10867;20651;0;5;2;0;2312;2569;0;5353;6929;0;5970;9631;0;7218;13589;0;9941;13329;0;8428;9094;0;23945;31784;0;10304;19510;0;0;348397;53864;104135;133718;17121;25734;3327;14;13
2021-05-31T23:59:59+02:00;7;760105;Tirol;485586;63.88406865;327363;43.06812875;163059;21.45216779;4;13;0;6818;6866;0;14280;14522;1;17834;19559;1;29606;30738;1;36269;37368;1;25954;29004;0;19017;23742;0;5870;9895;0;0;7;0;3802;3907;0;7059;7412;0;7828;9377;0;9945;12331;0;12548;14389;0;13395;15151;0;13771;17445;0;5489;9203;0;0;210431;35200;76868;133304;9337;15563;4836;28;19
2021-05-31T23:59:59+02:00;8;399237;Vorarlberg;239106;59.89074159;168847;42.2924228;72175;18.07823423;0;1;0;2527;2738;0;5534;5893;0;11498;12001;0;16645;17171;0;19698;18978;0;13226;14302;0;9357;11486;0;2826;4966;0;0;0;0;819;962;0;1444;1971;0;2038;3024;0;3297;4832;0;7142;8095;0;7689;8235;0;6962;8421;0;2643;4601;0;0;115462;15939;35528;50659;8815;10784;1916;2;1
2021-05-31T23:59:59+02:00;9;1920949;Wien;1043066;54.2995155;708688;36.8925984;339225;17.6592403;53;44;0;16675;17669;0;43775;47935;0;45154;49177;2;49429;58014;0;69495;75321;0;49036;61183;0;40496;55889;0;9806;19535;0;1;1;0;5647;5855;0;14172;17841;0;14997;19728;2;18374;26557;0;24865;30906;0;25753;32698;0;32407;44176;0;8452;16793;0;0;486706;69304;147725;260719;40229;33348;4847;106;82
2021-05-31T23:59:59+02:00;10;8932664;Österreich;5209019;58.3142834;3678690;41.18245128;1571174;17.58908653;148;142;0;74238;73227;0;158360;160712;4;194674;209957;4;288725;316372;4;397700;413622;1;316366;354008;0;230773;294379;0;68901;125558;0;19;21;0;24738;25123;0;49974;59777;1;57053;80203;2;73430;114604;0;105303;128366;0;134040;150535;0;173240;222744;0;60958;110751;0;1107;2492251;355145;790154;1154190;168471;207444;40845;295;224
2021-06-01T23:59:59+02:00;0;;KeineZuordnung;70407;;48829;;23339;;3;2;0;750;867;0;2712;2366;0;3252;2817;0;3473;4613;1;3563;4206;0;2501;2602;0;3198;3195;0;2727;5151;0;0;0;0;226;313;0;863;964;0;1009;1318;0;1059;2041;0;1127;1662;0;1208;1237;0;2121;2184;0;1948;3759;0;1130;32612;5105;9314;17049;1846;2651;1761;37;32
2021-06-01T23:59:59+02:00;1;296010;Burgenland;195899;66.17985879;138164;46.67545015;60346;20.38647343;6;4;0;2273;2328;0;4525;4766;0;6170;7269;0;9556;11064;0;15479;16313;0;15271;15973;0;8624;10523;0;2762;5258;0;0;2;0;847;777;0;1499;2027;0;1927;3269;0;2740;4851;0;3815;4744;0;6570;6404;0;6029;7292;0;2605;4948;0;0;93943;13971;27635;37818;8118;11797;2611;4;2
2021-06-01T23:59:59+02:00;2;562089;Kärnten;339966;60.48259261;239212;42.55767325;105074;18.69348093;7;6;0;3579;3762;0;6644;7810;0;9620;11799;0;18219;20914;1;27611;29396;0;22957;25685;0;16266;20763;0;4901;9272;0;2;1;0;967;1000;0;1876;2650;0;2669;4438;0;4309;7833;0;6435;8482;0;10898;12232;0;12398;16027;0;4489;8368;0;0;162762;25986;46122;70993;12536;17208;4320;22;17
2021-06-01T23:59:59+02:00;3;1690879;Niederösterreich;1034740;61.19539009;727482;43.02389467;316826;18.73735495;36;46;0;16129;14923;0;28705;27043;1;37639;39927;0;59951;64669;0;79991;80881;0;64710;70642;0;47619;57990;0;13487;23093;0;6;3;0;5685;5361;0;9803;10802;1;11447;16153;0;15252;24054;0;19974;24643;0;30610;34515;0;35688;43891;0;10691;18247;0;0;475302;62930;179661;226235;34573;46436;9568;21;14
2021-06-01T23:59:59+02:00;4;1495608;Oberösterreich;842796;56.35139689;606188;40.53120871;243584;16.28662056;23;16;0;11401;10332;0;22492;20418;0;28371;28771;1;53062;53985;1;72977;73449;0;55074;58916;0;37060;47694;0;11546;20599;0;4;2;0;3487;3566;0;6411;7209;0;7201;10227;0;8949;14253;1;15869;17617;0;24790;25833;0;30009;38762;0;10574;18820;0;0;436661;53969;108540;169188;28937;38450;6976;42;33
2021-06-01T23:59:59+02:00;5;560710;Salzburg;327816;58.46444686;241224;43.02116959;90022;16.05500169;16;15;0;5732;5263;0;11491;11027;0;14512;14924;0;19641;20738;0;25167;26445;0;19656;22452;0;14499;18226;0;4170;7250;0;1;4;0;1379;1311;0;2566;2856;0;3224;4130;0;3978;5797;0;6128;6900;0;7751;8649;0;10855;13905;0;3883;6705;0;0;158002;25013;54760;66684;8305;11591;3430;19;12
2021-06-01T23:59:59+02:00;6;1247077;Steiermark;693588;55.61709501;515552;41.3408314;182386;14.62507929;20;8;0;10447;10287;0;22318;21872;2;25991;27963;1;34922;39385;0;52181;55437;0;48805;54159;0;34950;45271;0;10874;20659;0;5;2;0;2422;2693;0;5639;7174;0;6228;9851;1;7583;13830;0;10197;13489;0;8479;9156;0;23971;31831;0;10312;19523;0;0;353126;53903;104159;134488;17242;26293;4350;14;13
2021-06-01T23:59:59+02:00;7;760105;Tirol;493522;64.92813493;331008;43.54766776;167499;22.03629762;4;13;0;6982;7056;0;14499;14756;1;18536;20161;1;29947;31080;1;36565;37632;1;26045;29101;0;19044;23796;0;5880;9907;0;0;7;0;3881;4019;0;7268;7661;0;8051;9662;0;10289;12714;0;12988;14909;0;13924;15765;0;13971;17675;0;5497;9218;0;0;211863;37247;76885;136492;9660;16343;4985;28;19
2021-06-01T23:59:59+02:00;8;399237;Vorarlberg;239355;59.95311056;169069;42.34802887;72408;18.13659556;0;1;0;2542;2741;0;5553;5902;0;11527;12023;0;16680;17183;0;19739;19000;0;13229;14306;0;9361;11488;0;2826;4968;0;0;0;0;835;969;0;1463;1981;0;2071;3044;0;3333;4846;0;7183;8116;0;7692;8240;0;6966;8423;0;2643;4603;0;0;115473;15943;35529;50671;8821;10793;2122;2;1
2021-06-01T23:59:59+02:00;9;1920949;Wien;1062430;55.30755892;718291;37.39250756;350710;18.25712187;55;48;0;17151;18151;0;45084;49075;0;46364;50276;2;50667;59126;0;70171;75832;0;49115;61286;0;40540;55959;0;9818;19571;0;1;1;0;5924;6174;0;15213;18672;0;16399;20645;2;19544;27662;0;26087;32248;0;26270;33415;0;32602;44473;0;8486;16892;0;0;492952;70468;148193;267010;40774;36272;6571;107;83
2021-06-01T23:59:59+02:00;10;8932664;Österreich;5300519;59.33861388;3735019;41.81304704;1612194;18.04830004;170;159;0;76986;75710;0;164023;165035;4;201982;215930;5;296118;322757;4;403444;418591;1;317363;355122;0;231161;294905;0;68991;125728;0;19;22;0;25653;26183;0;52601;61996;1;60226;82737;3;77036;117881;1;109803;132810;0;138192;155446;0;174610;224463;0;61128;111083;0;1130;2532696;364535;790798;1176628;170812;217834;46694;296;226
2021-06-02T23:59:59+02:00;0;;KeineZuordnung;72078;;49971;;24158;;3;2;0;798;897;0;2878;2488;0;3446;2919;0;3653;4733;1;3628;4270;0;2512;2610;0;3201;3201;0;2727;5151;0;0;0;0;239;327;0;943;1019;0;1113;1383;0;1153;2161;0;1183;1740;0;1245;1297;0;2131;2196;0;1950;3764;0;1167;33227;5330;9326;17339;1886;2850;2051;37;32
2021-06-02T23:59:59+02:00;1;296010;Burgenland;198244;66.97206175;139292;47.05651836;61767;20.86652478;6;5;0;2335;2369;0;4644;4856;0;6334;7381;0;9744;11211;0;15586;16389;0;15274;15977;0;8628;10527;0;2763;5263;0;0;3;0;879;803;0;1564;2077;0;2040;3331;0;2896;4942;0;4018;4871;0;6781;6635;0;6051;7310;0;2611;4955;0;0;94807;14020;27646;38901;8140;11909;2815;4;2
2021-06-02T23:59:59+02:00;2;562089;Kärnten;345127;61.40077461;241821;43.02183462;107753;19.17009584;8;7;0;3706;3839;0;6881;7958;0;9905;11993;0;18674;21261;1;27848;29591;0;23051;25787;0;16307;20816;0;4904;9284;0;2;1;0;1004;1048;0;1961;2720;0;2749;4510;0;4588;8067;0;7033;9015;0;11112;12445;0;12496;16128;0;4494;8380;0;0;164451;26765;46136;71434;13830;18025;4447;22;17
2021-06-02T23:59:59+02:00;3;1690879;Niederösterreich;1061378;62.77078372;748665;44.27667503;323495;19.13176519;92;81;0;16924;15599;0;30202;28134;1;40000;41987;0;63509;67852;0;82423;83201;0;65060;71006;0;47747;58179;0;13521;23147;0;6;3;0;5960;5647;0;10318;11234;1;11976;16740;0;15910;24846;0;20712;25397;0;30953;34811;0;35884;44069;0;10719;18309;0;0;493646;64486;179730;227690;35079;49929;10782;21;15
2021-06-02T23:59:59+02:00;4;1495608;Oberösterreich;874115;58.44546165;621524;41.55661109;260870;17.44240469;37;30;0;12531;11219;0;24627;21856;0;30905;30667;1;54471;55046;1;73981;74232;0;55381;59245;0;37183;47868;0;11582;20661;0;4;2;0;3716;3740;0;6910;7516;0;7804;10649;0;9805;14855;1;17816;19434;0;28573;30083;0;30693;39645;0;10650;18974;0;0;446181;58444;108578;183189;29073;40294;8279;42;35
2021-06-02T23:59:59+02:00;5;560710;Salzburg;341066;60.82752225;247644;44.16614649;97538;17.39544506;20;15;0;6191;5761;0;12234;11726;0;15338;15656;0;20359;21406;0;25578;26830;0;19747;22541;0;14533;18273;0;4178;7258;0;1;4;0;1492;1419;0;2866;3124;0;3602;4467;0;4467;6259;0;6956;7702;0;8938;10271;0;11099;14252;0;3897;6722;0;0;163053;25668;54788;72087;9211;12110;4116;19;14
2021-06-02T23:59:59+02:00;6;1247077;Steiermark;724503;58.0960919;527324;42.28479877;202357;16.22650406;33;15;0;10860;10630;0;22974;22381;2;26676;28545;1;35643;39961;0;55182;58582;0;49194;54568;0;35068;45434;0;10890;20685;0;5;2;0;2881;3053;0;6994;7860;0;7500;10427;1;8976;14500;0;11331;14452;0;12789;14717;0;24446;32511;0;10334;19578;0;0;363881;54073;104178;152688;17610;26868;5178;14;13
2021-06-02T23:59:59+02:00;7;760105;Tirol;499910;65.76854514;334202;43.96787286;171072;22.50636425;4;16;0;7257;7301;0;14898;15067;1;18880;20479;1;30275;31391;1;36789;37866;1;26101;29181;0;19068;23825;0;5882;9918;0;0;7;0;3983;4104;0;7510;7838;0;8284;9855;0;10554;12990;0;13393;15333;0;14357;16218;0;14087;17829;0;5504;9226;0;0;214613;37291;76906;138623;9914;17152;5364;28;19
2021-06-02T23:59:59+02:00;8;399237;Vorarlberg;242570;60.75839664;171574;42.97547572;73253;18.34824929;0;1;0;2830;3053;0;6029;6328;0;11849;12307;0;16704;17207;0;19790;19037;0;13352;14429;0;9368;11492;0;2827;4971;0;0;0;0;852;976;0;1478;1990;0;2090;3057;0;3359;4866;0;7481;8440;0;7729;8274;0;6976;8437;0;2645;4603;0;0;115494;18292;35529;51350;8841;10804;2257;2;1
2021-06-02T23:59:59+02:00;9;1920949;Wien;1085612;56.51435827;731021;38.05520084;362886;18.89097524;66;54;0;17819;18870;0;46939;50812;0;48009;51732;2;52181;60569;0;70849;76432;0;49207;61396;0;40600;56033;0;9831;19620;0;1;2;0;6197;6483;0;16371;19574;0;17906;21608;2;20756;28903;0;27313;33641;0;26821;34108;0;32852;44820;0;8532;16996;0;0;502066;71811;148740;273497;41340;39671;8295;109;83
2021-06-02T23:59:59+02:00;10;8932664;Österreich;5444603;60.95161533;3813038;42.68645949;1685149;18.86502168;269;226;0;81251;79538;0;172306;171606;4;211342;223666;5;305213;330637;4;411654;426430;1;318879;356740;0;231703;295648;0;69105;125958;0;19;24;0;27203;27600;0;56915;64952;1;65064;86027;3;82464;122389;1;117236;140025;0;149298;168859;0;176715;227197;0;61336;111507;0;1167;2591419;376180;791557;1226798;174924;229612;53584;298;231
2021-06-03T23:59:59+02:00;0;;KeineZuordnung;72911;;50529;;24600;;3;2;0;830;906;0;2958;2571;0;3517;2976;0;3722;4801;1;3671;4296;0;2514;2615;0;3201;3202;0;2727;5151;0;1;0;0;256;332;0;966;1052;0;1171;1416;0;1205;2209;0;1237;1790;0;1261;1335;0;2135;2199;0;1950;3764;0;1186;33599;5348;9327;17559;1901;2890;2218;37;32
2021-06-03T23:59:59+02:00;1;296010;Burgenland;201159;67.95682578;139823;47.23590419;64155;21.67325428;6;5;0;2352;2394;0;4688;4889;0;6389;7420;0;9844;11300;0;15644;16442;0;15282;15981;0;8629;10531;0;2763;5264;0;0;4;0;892;816;0;1582;2100;0;2092;3368;0;2981;5027;0;4380;5260;0;7338;7273;0;6095;7366;0;2615;4966;0;0;95332;14022;27646;41238;8144;11952;2819;4;2
2021-06-03T23:59:59+02:00;2;562089;Kärnten;347371;61.79999964;242442;43.13231535;109383;19.4600855;8;7;0;3713;3847;0;6893;7975;0;9916;12004;0;18863;21442;1;27919;29640;0;23074;25809;0;16313;20825;0;4907;9286;0;2;1;0;1008;1055;0;1973;2750;0;2770;4529;0;4799;8251;0;7569;9503;0;11149;12486;0;12511;16143;0;4498;8386;0;0;164519;27310;46137;71542;15323;18047;4454;22;17
2021-06-03T23:59:59+02:00;3;1690879;Niederösterreich;1078574;63.78776956;756439;44.7364359;333178;19.70442592;121;124;0;17269;15912;0;30510;28393;1;40667;42608;0;65098;69243;0;83363;84002;0;65202;71170;0;47807;58263;0;13524;23162;0;6;4;0;6076;5738;0;10488;11387;1;12199;16950;0;16201;25146;0;21054;25787;0;34194;38433;0;36111;44292;0;10748;18363;0;0;501157;64487;179731;236353;35410;50357;11043;21;15
2021-06-03T23:59:59+02:00;4;1495608;Oberösterreich;886492;59.27301806;628036;41.9920193;266745;17.83522153;51;42;0;13223;11973;0;25622;22757;0;32044;31621;1;54736;55311;1;74173;74373;0;55433;59327;0;37200;47890;0;11590;20668;0;4;2;0;3751;3760;0;6967;7571;0;7860;10697;0;9888;14946;1;18336;19982;0;30501;32257;0;30792;39788;0;10657;18985;0;0;452502;58623;108579;188719;29074;40628;8289;43;35
2021-06-03T23:59:59+02:00;5;560710;Salzburg;342031;60.99962547;248228;44.27030016;97972;17.47284693;20;15;0;6253;5821;0;12300;11792;0;15412;15723;0;20431;21467;0;25595;26854;0;19751;22544;0;14536;18276;0;4179;7259;0;1;4;0;1506;1429;0;2883;3137;0;3619;4481;0;4502;6276;0;6989;7740;0;9018;10381;0;11108;14277;0;3898;6723;0;0;163397;25854;54789;72448;9218;12120;4169;19;17
2021-06-03T23:59:59+02:00;6;1247077;Steiermark;728942;58.45204426;527925;42.33299147;206207;16.53522597;33;15;0;10895;10663;0;23010;22415;2;26707;28570;1;35673;40002;0;55309;58740;0;49208;54591;0;35074;45441;0;10890;20686;0;5;2;0;2921;3082;0;7049;7878;0;7559;10460;1;9132;14540;0;11554;14515;0;14141;16195;0;24565;32684;0;10339;19585;0;0;364464;54079;104178;156499;17621;26884;5190;14;13
2021-06-03T23:59:59+02:00;7;760105;Tirol;505361;66.4856829;337728;44.43175614;173001;22.76014498;4;16;0;7392;7445;0;15284;15496;1;19312;20882;1;30744;31846;1;37015;38131;1;26165;29245;0;19088;23854;0;5885;9920;0;0;7;0;4013;4134;0;7575;7926;0;8372;9949;0;10695;13121;0;13841;15766;0;14481;16401;0;14115;17867;0;5507;9231;0;0;217703;37722;76907;140422;10008;17184;5368;28;19
2021-06-03T23:59:59+02:00;8;399237;Vorarlberg;249493;62.49245436;175390;43.93129895;76470;19.15403632;2;1;0;3218;3372;0;7170;7250;0;12153;12542;0;16763;17258;0;19912;19142;0;13413;14483;0;9390;11513;0;2829;4979;0;0;0;0;868;1010;0;1542;2013;0;2203;3095;0;3530;4968;0;8844;9522;0;7809;8353;0;6992;8465;0;2648;4608;0;0;119199;18293;35529;54455;8841;10806;2367;2;1
2021-06-03T23:59:59+02:00;9;1920949;Wien;1101188;57.32520749;737602;38.39779192;372155;19.37349716;71;58;0;18187;19373;1;47955;51793;0;48870;52477;2;52923;61319;0;71098;76644;0;49246;61432;0;40619;56061;0;9839;19634;0;1;2;0;6380;6722;0;17019;20255;0;18817;22359;2;21590;29846;0;28408;35045;0;27286;34713;0;33012;45071;0;8561;17066;0;0;508333;71828;148761;279782;41355;42362;8569;111;87
2021-06-03T23:59:59+02:00;10;8932664;Österreich;5513522;61.72315448;3844142;43.03466469;1723866;19.29845341;319;285;0;83332;81706;1;176390;175331;4;214987;226823;5;308797;333989;4;413699;428264;1;319288;357197;0;231857;295856;0;69133;126009;0;20;26;0;27671;28078;0;58044;66069;1;66662;87304;3;84523;124330;1;122212;144910;0;157178;177827;0;177436;228152;0;61421;111677;0;1186;2620205;377566;791584;1259017;176895;233230;54486;301;238
2021-06-04T23:59:59+02:00;0;;KeineZuordnung;74494;;51692;;25236;;3;2;0;876;939;0;3115;2671;1;3707;3084;0;3906;4924;1;3769;4371;0;2522;2625;0;3206;3208;0;2727;5151;0;2;0;0;268;347;0;999;1090;0;1232;1471;0;1275;2305;0;1301;1857;0;1302;1382;0;2146;2214;0;1950;3766;0;1213;34293;5584;9343;17791;1922;3057;2434;38;32
2021-06-04T23:59:59+02:00;1;296010;Burgenland;205724;69.49900341;143245;48.39194622;65334;22.07155164;6;5;0;2456;2525;0;4841;5060;0;6596;7669;0;10546;11935;0;16233;16891;0;15293;15991;0;8632;10537;0;2764;5265;0;0;4;0;909;847;0;1623;2160;0;2141;3448;0;3071;5136;0;4525;5426;0;7497;7462;0;6107;7393;0;2615;4970;0;0;98674;14061;27651;42288;8154;12035;2855;4;2
2021-06-04T23:59:59+02:00;2;562089;Kärnten;355074;63.17042319;247300;43.99659129;112313;19.98135527;13;10;0;3848;3950;0;7114;8113;0;10472;12427;0;20090;22371;1;28319;29950;0;23207;25951;0;16366;20887;0;4911;9300;0;2;1;0;1061;1099;0;2062;2862;0;2907;4686;0;5004;8555;0;7932;9952;0;11527;12886;0;12620;16257;0;4501;8399;0;0;169278;27320;46141;73327;15326;19104;4539;22;17
2021-06-04T23:59:59+02:00;3;1690879;Niederösterreich;1099055;64.99903305;771381;45.62011829;339138;20.05690531;176;177;0;17909;16490;0;31497;29218;1;42123;43894;0;66871;70772;0;85617;86286;0;65626;71622;0;47935;58425;0;13542;23200;0;6;4;0;6247;5946;0;10796;11738;1;12515;17412;0;16647;25807;0;21600;26366;0;34859;39221;0;36285;44494;0;10781;18413;0;0;514945;65180;179771;238674;35797;53187;11464;21;16
2021-06-04T23:59:59+02:00;4;1495608;Oberösterreich;902728;60.35859664;634300;42.41084562;277127;18.52938738;69;47;0;13792;12462;0;26657;23443;0;33179;32370;1;55228;55644;1;74488;74566;0;55506;59408;0;37235;47922;0;11597;20685;0;4;2;0;3879;3852;0;7240;7741;0;8141;10869;0;10215;15183;1;20223;21843;0;32475;34562;0;31065;40119;0;10680;19033;0;0;456839;60124;108595;197306;29094;41990;8699;43;38
2021-06-04T23:59:59+02:00;5;560710;Salzburg;346710;61.83410319;251176;44.79606214;99917;17.81972856;20;16;0;6487;6046;0;12599;12041;0;15734;16035;0;20764;21806;0;25851;27067;0;19797;22618;0;14556;18296;0;4180;7263;0;2;4;0;1548;1474;0;2955;3202;0;3716;4558;0;4614;6375;0;7190;7921;0;9395;10827;0;11160;14350;0;3898;6728;0;0;165882;26101;54791;73746;9514;12257;4383;19;17
2021-06-04T23:59:59+02:00;6;1247077;Steiermark;745816;59.80512831;537419;43.09429169;214170;17.17375912;35;16;0;11115;10879;0;23466;22807;2;27131;28906;1;36769;40829;0;58070;61088;0;49337;54750;0;35117;45505;0;10895;20701;0;5;2;0;3010;3163;0;7256;8034;0;8016;10757;1;10159;15170;0;12799;15214;0;15323;17661;0;24744;32901;0;10351;19604;0;0;368401;59002;104228;159850;21343;27191;5773;15;13
2021-06-04T23:59:59+02:00;7;760105;Tirol;516344;67.93061485;346097;45.53278823;175764;23.12364739;6;16;0;7647;7673;0;16161;16283;1;20942;22276;2;31656;32775;1;37518;38592;1;26298;29382;0;19132;23905;0;5891;9939;0;0;7;0;4074;4173;0;7664;7997;0;8495;10046;0;10865;13302;0;14412;16337;0;14746;16717;0;14201;17975;0;5510;9243;0;0;224331;39303;76918;142643;10127;17458;5517;28;19
